高级Java开发工程师,3-5年,本科,全职,B轮,北京,20k-40k,每日优鲜便利购
前端工程师(J10294),1-3年,本科,全职,D轮及以上,北京,15k-25k,好大夫在线
招聘主管/招聘经理,5-10年,本科,全职,D轮及以上,北京,15k-25k,京东商城
万能工,5-10年,不限,全职,B轮,北京,7k-10k,米域联合办公
行政前台,应届毕业生,大专,全职,不需要融资,北京,3k-6k,有范儿科技
教学游戏化产品经理（游戏策划）,3-5年,本科,全职,A轮,北京,12k-24k,子乐科技
出海App产品经理,1-3年,本科,全职,C轮,北京,12k-23k,夜神数娱
UI设计实习生 (MJ000279),不限,本科,实习,D轮及以上,北京,3k-6k,Keep
高级大数据开发工程师,5-10年,本科,全职,B轮,北京,25k-50k,易观
考研政治老师,1-3年,硕士,全职,不需要融资,北京,12k-20k,新东方在线
未来魔法校-语文学科运营,3-5年,本科,全职,上市公司,北京,10k-15k,好未来
存储技术负责人,3-5年,本科,全职,B轮,北京,25k-45k,下厨房
影视内容主理人,1-3年,本科,全职,A轮,北京,8k-12k,唢纳网络科技
前端JavaScript开发（实习）,应届毕业生,本科,实习,天使轮,北京,4k-7k,彩智
售前技术支持工程师,1-3年,大专,全职,A轮,北京,8k-14k,百家云
招聘主管,3-5年,本科,全职,A轮,北京,10k-15k,蘑菇智行
高级测试开发工程师(001267),3-5年,本科,全职,D轮及以上,北京,15k-25k,融360
互联网广告销售信息流广告销售代表大客户销售,1-3年,不限,全职,不需要融资,北京,8K-16K,哩哩互动
游戏市场管培生（北京）,应届毕业生,本科,全职,不需要融资,北京,6k-12k,友塔游戏
java开发工程师,3-5年,本科,全职,A轮,北京,15k-25k,子乐科技
分析师助理（实习生）,不限,本科,全职,B轮,北京,2k-3k,易观
新媒体运营经理,3-5年,本科,全职,不需要融资,北京,20k-25k,新东方在线
直播云-后台产品经理,3-5年,本科,全职,上市公司,北京,15k-30k,好未来
财务会计,1-3年,本科,全职,B轮,北京,8k-13k,下厨房
影视内容运营,3-5年,本科,全职,A轮,北京,8k-12k,唢纳网络科技
高级PHP研发工程师 (001259),3-5年,本科,全职,D轮及以上,北京,15k-30k,融360
Java研发工程师（实习）,应届毕业生,本科,实习,天使轮,北京,5k-8k,彩智
税务管理岗(J10259),1-3年,本科,全职,不需要融资,北京,9k-15k,信美相互
SaaS 信贷产品经理,3-5年,本科,全职,上市公司,北京,20k-30k,PINTEC
招聘主管,3-5年,本科,全职,A轮,北京,12k-18k,蘑菇智行
Java研发工程师,3-5年,本科,全职,上市公司,北京,20k-25k,掌阅
k12初中/高中语文教师/英语教师/数学教师,1-3年,本科,全职,A轮,北京,10k-15k,大禹未来
双师主讲,1-3年,本科,全职,上市公司,北京,20k-30k,高思教育集团
线上早教培训师,1-3年,大专,全职,A轮,北京,7k-14k,摩尔妈妈
CEO助理,1年以下,本科,全职,B轮,北京,15k-25k,下厨房
网站架构师（java）,5-10年,本科,全职,不需要融资,北京,40k-60k,新东方在线
招聘实习生,不限,大专,兼职,D轮及以上,北京,3k-5k,融360
风控模型咨询顾问,1-3年,硕士,全职,上市公司,北京,20k-35k,PINTEC
HRBP,5-10年,本科,全职,A轮,北京,15k-25k,蘑菇智行
android开发工程师,3-5年,本科,全职,不需要融资,北京,20k-40k,百度
韩语翻译,1年以下,本科,全职,A轮,北京,5k-7k,力拓飞远
高级JAVA工程师,3-5年,本科,全职,A轮,北京,15k-30k,布本智能
行政助理,1-3年,大专,全职,上市公司,北京,6k-10k,世纪互联
电商销售经理,3-5年,本科,全职,上市公司,北京,15k-30k,360
java工程师,3-5年,本科,全职,A轮,北京,20k-35k,会通教育
销售经理,3-5年,本科,全职,A轮,北京,10k-20k,Datatist
前端开发工程师,3-5年,不限,全职,不需要融资,北京,13k-18k,阳光雨露信息技术服务（北京）有限公司
java工程师,3-5年,本科,全职,不需要融资,北京,20k-30k,iCourt
php教学研发经理,5-10年,本科,全职,未融资,北京,20k-35k,北京八维研修学院
自动化测试,3-5年,本科,全职,不需要融资,北京,12k-18k,新东方在线
高级测试开发工程师(001298)-python,3-5年,本科,全职,D轮及以上,北京,15k-30k,融360
BD/媒介经理（消费金融）,3-5年,本科,全职,上市公司,北京,15k-25k,PINTEC
招聘顾问,3-5年,本科,全职,A轮,北京,10k-20k,蘑菇智行
百度人力资源实习生,不限,本科,实习,不需要融资,北京,2k-4k,百度
推荐算法工程师,1-3年,本科,全职,A轮,北京,20k-40k,布本智能
市场实习生,1年以下,本科,全职,上市公司,北京,2k-4k,360
招聘专员,1-3年,本科,全职,不需要融资,北京,10k-15k,iCourt
c语言出题干事,不限,本科,全职,未融资,北京,7k-10k,北京八维研修学院
android系统开发专家,3-5年,本科,全职,上市公司,北京,25k-50k,新浪微博
前端开发工程师,3-5年,本科,全职,不需要融资,北京,15k-25k,爱卡汽车
基础安全运维工程师,3-5年,本科,全职,上市公司,北京,15k-25k,龙湖集团
资深视频设计师,3-5年,本科,全职,C轮,北京,10k-20k,微博动漫
后端开发专家,5-10年,本科,全职,D轮及以上,北京,35k-65k,车好多集团
测试开发工程师,3-5年,不限,全职,不需要融资,北京,15k-25k,LinkFace
web前端开发工程师,1-3年,本科,全职,不需要融资,北京,18k-30k,新东方在线
高级JAVA开发工程师,5-10年,本科,全职,上市公司,北京,25k-40k,PINTEC
质量管理专家,5-10年,本科,全职,不需要融资,北京,20k-40k,百度
NLP自然语言处理工程师,1-3年,本科,全职,A轮,北京,15k-30k,布本智能
内容策划专员,1-3年,本科,全职,上市公司,北京,8k-16k,360
财务管培生,1-3年,本科,全职,不需要融资,北京,15k-18k,iCourt
就业指导老师,1-3年,大专,全职,未融资,北京,6K-10K,北京八维研修学院
高级产品经理-用户体验方向,3-5年,本科,全职,C轮,北京,12k-24k,微博动漫
移动端架构师,10年以上,本科,全职,D轮及以上,北京,40k-75k,车好多集团
品牌总监,5-10年,本科,全职,B轮,北京,20k-30k,金柚网
PHP开发工程师,5-10年,大专,全职,不需要融资,北京,15k-25k,爱卡汽车
经理助理,3-5年,大专,全职,上市公司,北京,9k-15k,中国平安
电话销售,1-3年,大专,全职,A轮,北京,5k-8k,虎鲸科技
android开发工程师,3-5年,本科,全职,B轮,北京,22k-35k,Kika Tech(新美互通)
资深新媒体编辑,1-3年,本科,全职,未融资,北京,20k-30k,蝉创意
Java,3-5年,本科,全职,不需要融资,北京,25k-35k,新东方在线
风控产品经理,5-10年,本科,全职,上市公司,北京,20k-35k,PINTEC
云平台研发工程师(车路协同),3-5年,本科,全职,不需要融资,北京,20k-40k,百度
招聘专员,1-3年,本科,全职,A轮,北京,5k-8k,布本智能
资深商城运营,5-10年,本科,全职,上市公司,北京,20k-40k,360
android实训项目经理,5-10年,大专,全职,未融资,北京,25K-35K,北京八维研修学院
产品经理-用户体验方向,3-5年,本科,全职,C轮,北京,15k-20k,微博动漫
前端负责人,5-10年,本科,全职,D轮及以上,北京,30k-55k,车好多集团
品牌策划经理,3-5年,本科,全职,B轮,北京,10k-20k,金柚网
行政前台实习生,应届毕业生,本科,实习,B轮,北京,2k-4k,Kika Tech(新美互通)
高级PHP开发工程师,5-10年,大专,全职,不需要融资,北京,20k-30k,爱卡汽车
资深时尚编辑,1-3年,本科,全职,未融资,北京,20k-30k,蝉创意
数据工程师,1-3年,本科,全职,B轮,北京,30k-50k,小打卡
安卓工程师实习生,应届毕业生,本科,兼职,不需要融资,北京,4k-5k,酷划在线
出纳专员,1-3年,本科,全职,A轮,北京,5k-6k,力拓飞远
