上海临港供排水发展有限公司,临港地区污水泵站达标改建工程,上海市浦东新区临港地区11座污水泵站,"上海市政工程设计研究总院（集团）有限公司,上海勘察设计研究院（集团）有限公司",799万元,2019-03-14 09:30:00
上海市崇明区港沿镇村镇规划建设事务所(上海市崇明区港沿镇规划和土地管理所、上海市崇明区港沿镇房屋管理中心),崇明区港沿镇跃进河河道整治工程,港沿镇,上海水基会建设工程有限公司,1565万元,2019-02-26 09:30:00
上海松江科技投资开发有限公司,鼎兴路北段（广富林路-南塘村江）新建工程,上海市松江区松江科技园区,上海祥予建筑市政工程有限公司,2392万元,2019-02-27 13:30:00
上海市青浦区水利管理所,青浦区香花桥街道2018年小型农田水利工程,青浦区香花桥街道,上海奉贤市政建设工程有限公司,1755万元,2019-02-27 09:30:00
中国石化上海高桥石油化工有限公司,整装码头防汛墙除险工程,上海市浦东新区大同路1435号,中石化宁波工程有限公司,718万元,2019-02-26 09:30:00
上海天然气管网有限公司,上海市天然气主干管网五号沟LNG站-临港天然气管道工程3标段施工,起自五号沟LNG站，出站后沿巨峰路北侧，G1501，南芦公路南侧，泐马河西侧，D2路北侧，妙香路西侧敷设至现状临港门站（原临港首站）,上海煤气第二管线工程有限公司,12090万元,2019-02-21 10:00:00
宝山区罗泾镇塘湾村村民委员会,宝山区罗泾镇塘湾村乡村振兴—康养中心新建工程,上海市宝山区罗泾镇基地东至规划宁沈路西至规划道路南至绿化区北至规划外环北延伸线,"上海新地海洋工程技术有限公司,上海宝建（集团）有限公司,同济大学建筑设计研究院（集团）有限公司",669万元,2019-02-22 09:30:00
上海新桥经济联合总公司,新桥镇绿洲比华利小区雨污水分流专项工程,新桥镇绿洲比华利小区,上海开天建设（集团）有限公司,402万元,2019-02-19 13:30:00
上海绿华资产经营有限公司,崇明区绿华镇庙镇北横河河道整治工程,绿华镇庙镇北横河,上海崇明水利工程有限公司,889万元,2019-02-18 13:45:00
上海市松江区公路（市政）建设项目办公室,松江区九里亭街道横泾路二期（亭盛路-沪亭北路）新建工程,九里亭街道，东起沪亭北路，北至亭盛路,上海陈政市政工程有限公司,1144万元,2019-01-04 09:30:00
上海机床厂有限公司,大型精密设备搬迁及粗加工车间装修改造,军工路1146号上海市杨浦区基地东至南五路西至南三支路南至南四支路至铁路沿线北至原中小件车间至通用车间沿线,"航天建筑设计研究院有限公司,上海绿地建设（集团）有限公司,上海市机电设计研究院有限公司",3597万元,2019-01-31 09:30:00
上海市城市排水有限公司,海滨雨水泵站修缮工程,塘后支路15号,上海市城市建设设计研究总院（集团）有限公司,65万元,2019-02-20 14:00:00
上海市宝山区住房保障和房屋管理局,宝富路（镜泊湖路~沙浦）新建住宅市政配套工程,南起镜泊湖路，北至沙浦,上海华纯建筑装饰工程有限公司,1045万元,2019-02-20 09:30:00
上海市静安区文物史料馆,中国劳动组合书记部旧址陈列馆修缮工程,成都北路893弄1-11号,上海静安建筑装饰实业股份有限公司,198万元,2019-02-19 13:30:00
国网上海市电力公司,上海浦东博艺(新东海)110KV输变电工程（土建、变电）,浦东新区博艺路东侧、洲德路南侧,上海电力高压实业有限公司,1765万元,2019-01-31 13:30:00
上海浦东工程建设管理有限公司,浦东新区文化公园01街坊公共绿地工程,北蔡培花社区文化公园01街坊,"West 8 urban design & landscape architecture b.v.,同济大学建筑设计研究院（集团）有限公司",297万元,2019-01-30 09:30:00
中国人民解放军上海市松江区人民武装部,松江区人武部武器库及配套用房改建项目,上海市松江区方塔南路48号,上海同济建设有限公司,1166万元,2019-01-25 09:30:00
上海市堤防（泵闸）设施管理处,2018年市管水闸、泵站专项维修工程（淀东所、大治河所）,淀东枢纽、龙华港泵闸、张家塘泵闸、小汶港水闸、大治河西闸、龙泉港出海闸,上海高诚智能科技有限公司,758万元,2019-02-14 09:00:00
上海港城开发（集团）有限公司,二环城市公园（B1-B3）改建工程改建项目（南二岛标段工程）,上海市浦东新区南汇新城镇,上海园林（集团）有限公司,3311万元,2019-02-14 09:30:00
上海市闵行区市政工程管理所,闵行区生态专项建设工程梅陇段配套市政道路—兴南路（春申路—S20）道路新建工程,兴南路,中设建工集团有限公司,1962万元,2019-02-13 09:30:00
上海市堤防（泵闸）设施管理处,2018年市管水闸、泵站专项维修工程（蕴东所、苏闸所、太浦河泵站）,蕴东枢纽船闸、桃浦河泵闸、西泗塘泵闸、郝桥港泵闸、苏州河河口水闸、彭越浦泵闸、老封浜套闸、太浦河泵站,上海禾峰环境工程有限公司,2671万元,2019-02-14 09:00:00
上海中建张江投资发展有限公司,浦东新区孙桥社区A6-8地块,张江镇孙桥社区路（弄） 东至A06-07地块 西至孙农路 南至军民路 北至A06-07地块,中国建筑第八工程局有限公司,69348万元,2019-01-28 10:00:00
上海市闵行区绿化和市容管理局,闵行区廉政教育基地装修工程,闵行文化公园内,"上海睿合建筑设计工程有限公司,江苏印象乾图文化科技有限公司",713万元,2019-02-11 09:30:00
上海市黄浦区文化局,中国社会主义青年团中央机关旧址纪念馆维修工程,淮海中路567弄1—7号,上海美达建筑工程有限公司,500万元,2019-02-20 10:30:00
上海地产（集团）有限公司,丰利大楼2#楼室内装修项目,浦明路1388号,上海市建筑装饰工程集团有限公司,4049万元,2019-03-11 09:30:00
上海南虹桥投资开发有限公司,闵行区经一河水系沟通工程,华漕镇经一河（和藏浦-罗家港）段,上海水务建设工程有限公司,5100万元,2019-02-18 09:30:00
上海市徐汇区市政和水务管理中心(上海市徐汇区防汛指挥中心),枫林路天桥改造工程,肇嘉浜路-枫林路路口直径约100米范围内,上海隧道工程有限公司,565万元,2019-02-18 09:30:00
上海建设镇资产经营有限公司,崇明区2018年建设镇旭升河（建设公路-张网港）河道整治工程,建设镇旭升河,上海华锦建设有限公司,3018万元,2019-02-19 10:30:00
上海市徐汇区人民政府康健新村街道办事处,丁香园小区综合治理项目,康健街道百花街345弄1-118号,上海赛兴建筑工程有限公司,491万元,2019-02-01 09:30:00
上海市工程建设咨询监理有限公司,航塘公路（沪南公路~环镇南路）改建工程,航塘公路,中土大地国际建筑设计有限公司,41万元,2019-02-19 09:30:00
上海浦东工程建设管理有限公司,浦东新区文化公园01街坊防护绿地工程,北蔡培花社区单元文化公园01街坊,"West 8 urban design & landscape architecture b.v.,同济大学建筑设计研究院（集团）有限公司",80万元,2019-01-30 09:30:00
上海文汇新民实业有限公司,七宝商务区19-02地块（19A-01A东地块）七宝传媒谷项目非公共区域（含营销接待中心）精装修设计,东至新镇路、西至用地红线、南至用地红线、北至规划路,中国建筑上海设计研究院有限公司,153万元,2019-02-20 09:30:00
上海市闵行区市政工程管理所,闵行区生态专项建设工程梅陇段配套市政道路—老宅里路（锦梅路—莘朱路）道路新建工程,老宅里路,上海三佳建设有限公司,1712万元,2019-02-13 13:30:00
上海金山新城区建设发展有限公司,金山新城海丰路（龙航路-龙湾路）道路工程,新城区,上海连通实业有限公司,1328万元,2019-02-19 09:30:00
上海市崇明区港沿镇村镇规划建设事务所（上海市崇明区港沿镇规划和土地管理所、上海市崇明区港沿镇房屋管理中心）,崇明区2018年度美丽乡村配套项目港沿镇四号河西段河道整治工程,港沿镇四号河西段,碧嬴农业科技（上海）有限公司,2560万元,2019-02-19 10:30:00
上海市嘉定区住宅发展中心,晓耕路（园区路-方中路）道路及桥梁新建工程,晓耕路（园区路-方中路）,上海江南建筑设计院有限公司,148万元,2019-02-14 09:30:00
上海电气（集团）总公司,江川路1800号2#3#4#5#205#206#楼房屋装修工程,江川路街道江川路1800号,上海弘韬建设发展有限公司,3016万元,2019-02-12 13:30:00
上海市宝山区罗泾镇城乡建设和管理服务中心,罗泾镇2018年农村生活污水处理站提标改造工程,罗泾镇陈行村、海星村、花红村等12个行政村，共101座农村生活污水处理站。,"上海泾洁市政市容养护管理有限公司,上海泾欣工程设计咨询有限公司",1995万元,2019-02-13 09:30:00
上海闵行城市建设投资开发有限公司,光华路（松江闵行区界—昆阳路）道路大修及景观改造工程,光华路，西起松江闵行区界（茜浦泾桥东侧）、东至昆阳路，长约1906米,中铁上海工程局集团有限公司,6419万元,2019-03-04 09:00:00
上海市普陀区人民政府真如镇街道办事处,真如镇街道长征家苑片区网格化综合管理服务中心,真北路1817弄5号、8号、11号、13号、14号一层,上海劲豪建设工程有限公司,360万元,2019-02-18 14:00:00
上海市长宁区绿化管理事务中心,公共绿地树木扰民整治工程（2018）,广顺小区外侧（天山西路-泉口路）东侧绿地，新泾家园南块绿地,上海新长宁集团绿化发展有限公司,1153万元,2019-01-31 14:00:00
上海绿华资产经营有限公司,崇明区2018年绿华镇大新竖河东侧岸转河河道整治工程,绿华镇大新竖河东侧岸转河,南通万都建设工程有限公司,2907万元,2019-02-19 09:00:00
上海市工程建设咨询监理有限公司,航塘公路（沪南公路~环镇南路）改建工程,航塘公路,同济大学建筑设计研究院（集团）有限公司,165万元,2019-02-15 13:30:00
上海世博发展（集团）有限公司,上海世博会地区A片区绿谷项目酒店室内设计项目,世博地区A片区A03A-01、A03A-02、A03B-01、A03B-02、A10A-01、A10A-02、A10B-01、A10B-02地块，四至范围东至白莲泾路、西至云台路、南至谷亚路、北至博成,上海现代建筑装饰环境设计研究院有限公司,199万元,2019-02-01 09:00:00
上海市青浦区水利管理所,青浦区华新镇2018年小型农田水利工程,青浦区华新镇,上海腾洲建设集团股份有限公司,1769万元,2019-02-20 09:30:00
上海市闵行区马桥镇同心村民委员会,2018年马桥镇美丽乡村建设项目-同心村（五组）美丽乡村建设工程,马桥镇同心村五组,安徽广达建设工程有限公司,385万元,2019-02-18 09:30:00
上海闵行城市建设投资开发有限公司,浦江新选址1号基地E9-02高中新建宿舍楼,项目位于浦江镇，新汇路以西、规划一路以南，新选址1号基地E9-02地块内。,上海闵行市政建设有限公司,2565万元,2019-02-20 13:30:00
上海市闵行区吴泾镇水务管理站,2018年吴泾镇通海一小区等7个已改造小区二次供水设施整改工程,吴泾镇,双建建设股份有限公司,1085万元,2019-02-19 09:30:00
上海大众公用事业（集团）股份有限公司,汶水路451号公共租赁住房（单位租赁房）项目,汶水路451号内,上海海怡建设（集团）有限公司,2389万元,2019-02-20 09:30:00
国网上海市电力公司,普天110千伏输变电工程（土建、变电）,奉贤区肖塘路南侧，奉科路东侧,上海东捷电力设计有限公司,105万元,2019-02-14 09:30:00
上海市徐汇区建设和交通委员会,景洪路（华泾西规划二路-闵行区界）道路新建工程,徐汇区华泾镇，北起老沪闵路，南至闵行区界华泾港（含华泾港箱涵）,"上海隧道工程有限公司,上海海洋地质勘察设计有限公司,上海市城市建设设计研究总院（集团）有限公司",1870万元,2019-02-20 14:00:00
上海市金山区张堰镇人民政府,张堰镇新华路（张堰板桥-东贤路）维修工程,金山区张堰镇,深圳市中深装建设集团有限公司,587万元,2019-02-18 13:30:00
国网上海市电力公司,上海浦东森兰（五洲）110KV输变电工程（土建、变电）,东至经十路 南至东靖路,上海东捷建设（集团）有限公司,2019万元,2019-01-31 10:00:00
上海市闵行区梅陇镇水务管理站,闵行区梅陇镇梅陇港河道整治完善工程,梅陇镇,上海浦岗建设工程有限公司,1438万元,2019-02-20 13:45:00
上海市土地储备中心,浦东机场外侧 3＃围区建设用地海塘达标工程,北起浦东机场江镇河泵闸，南至浦东机场薛家泓泵闸，东至浦东机场外侧滩地,黄河勘测规划设计有限公司,1187万元,2019-02-21 13:45:00
上海市奉贤区四团镇人民政府,奉贤区四团镇川南奉公路（洪东路～鹏贸街）等4条道路综合整治工程,川南奉公路段（洪东路～鹏贸街）、四平公路（团青公路～平庄东路）、天鹏街（四平公路～新四平公路）及鹏贸街（市场路～鹏程街）等4条道路沿街两侧建筑物立面及道路周边区域,"艾为建筑设计（上海）事务所有限公司,上海奉贤园林绿化工程有限公司",1741万元,2019-02-18 13:45:00
上海青浦工业园区发展（集团）有限公司,青浦区综保区达标环境整治项目,出口加工区,"上海长江智能科技股份有限公司,中设建工集团有限公司",638万元,2019-02-19 10:00:00
上海嘉定花园城市发展有限公司,云翔大型居住社区德园路（嘉绣路—嘉树园路）道路及桥梁工程（陈翔路—嘉树园路）,云翔大型居住社区,上海江南建筑设计院有限公司,51万元,2019-02-20 09:00:00
上海市工程建设咨询监理有限公司,沔北路（金科南路~唐黄路）新建工程1标,沔北路,上海公路桥梁（集团）有限公司,22317万元,2019-01-14 09:30:00
上海市宝山区住房保障和房屋管理局,长白山路（沙浦防汛通道-宝安公路）新建住宅市政配套工程,长白山路（沙浦防汛通道-宝安公路）,上海林同炎李国豪土建工程咨询有限公司,249万元,2019-02-01 09:30:00
上海杨树浦置业有限公司,图们路20弄公租房装修工程,图们路20弄,上海永怡建筑装饰工程有限公司,539万元,2019-01-28 14:00:00
上海市长宁区绿化和市容管理局,新泾环卫作业综合管理站新建工程,长宁新泾社区cn0035c-13（北块）和cn0037d-05（南块）地块,宏润建设集团股份有限公司,1536万元,2019-01-28 09:30:00
上海松江住房租赁经营有限公司,松江区工业区SJC10024单元09-10号地块租赁住房新建工程,上海市松江区SJC10024单元09-10号地块,"上海海洋地质勘察设计有限公司,上海名亭建筑设计有限公司",1306万元,2019-02-18 13:30:00
国网上海市电力公司,北翟220千伏变电站土建新建工程,广顺北路东侧，苏州河南侧,上海送变电工程有限公司,3545万元,2019-02-03 09:30:00
上海漕河泾开发区经济技术发展有限公司,上海漕河泾开发区浦江高科技园C-06B号地块浦江外国语学校项目,闵行区浦江镇，东至新仁路、南至立跃路、西至浦安路、北至建泽路,上海建工五建集团有限公司,36056万元,2019-01-31 09:30:00
国网上海市电力公司,上海浦东荣里110KV输变电工程（土建、变电）,西至建韵路 南至繁荣路,上海送变电工程有限公司,1995万元,2019-01-28 10:00:00
上海港城开发（集团）有限公司,上海临港国际会议中心（一期）地下通道项目,临港新城主城区内，山兰路和紫杉路,上海建工七建集团有限公司,1452万元,2018-12-27 10:00:00
上海金山城市建设投资有限公司,金山区城投公司产权房附属用房改扩建工程,金山大道2000号,上海海锋建设工程承包有限公司,3976万元,2019-02-20 13:30:00
上海市闵行区马桥镇彭渡村民委员会,2018年马桥镇美丽乡村建设项目-彭渡村（集建区）美丽乡村建设工程,马桥镇彭渡村（集建区）,上海浦岗建设工程有限公司,1420万元,2019-02-19 09:30:00
上海市青浦区水利管理所,青浦区新塘港西洋淀段河道整治工程,新塘港西洋淀段河道,"中勘冶金勘察设计研究院有限责任公司,上海市水利工程设计研究院有限公司",919万元,2019-02-20 10:30:00
上海市宝山区顾村镇人民政府,宝山区顾村生态绿心特定区BSP0-0201单元01-09地块幼儿园新建工程,位于宝山区顾村生态绿心特定区BSPO-0201单元01-09地块，北至新建顾村世界外国语学校，南至宝安公路，东至云上路，西至宝安公路,"江西省勘察设计研究院,上海华纯建筑装饰工程有限公司,上海阿科米星建筑设计事务所有限公司",4308万元,2019-02-18 13:30:00
上海海璟置业有限公司,海尚源深中心项目,上海市浦东新区基地东至源深路西至松林路南至松林小区北至商城路,上海建工七建集团有限公司,76301万元,2019-02-21 09:30:00
上海市莘庄工业区经济技术发展有限公司,联农路（中春路-颛乐路）道路改建工程,联农路，西起中春路、东至颛乐路,上海奉贤市政建设工程有限公司,1438万元,2019-02-22 09:30:00
上海市嘉定区水利管理所,嘉定区城北大居2017年度河道综合整治工程,城北基地,上海金岭建设有限公司,4165万元,2019-02-21 14:00:00
上海市堤防（泵闸）设施管理处,淀浦河西闸工程,淀浦河西闸,中国电建市政建设集团有限公司,6864万元,2019-02-18 13:45:00
上海市嘉定自来水有限公司,嘉定永胜水厂三期扩建及深度处理工程,嘉定区永新路380号，胜竹路以南、武乡路以西,"上海江南建筑设计院有限公司,上海市政工程设计研究总院（集团）有限公司",1061万元,2019-02-20 09:30:00
上海市奉贤区公路管理所,奉贤区沪杭公路（黄浦江-闵浦二桥南堍）道路综合整治工程,包括解放路（环城东路～沪杭公路）、远东路（新建东路～南奉公路）、环城东路（航南公路～G1501地道口）、扶港路（西闸公路～大叶公路）、沪杭公路（黄浦江～闵浦二桥南堍）,上海千年城市规划工程设计股份有限公司,42万元,2019-02-19 15:00:00
上海紫竹国际教育园区有限公司,紫竹国际教育园区一期科研教育楼A09、学生宿舍楼B12建筑装修工程,谈家塘路155号,"中建八局装饰工程有限公司,上海中义建设发展有限公司",2860万元,2019-02-26 09:30:00
上海市青浦区农业技术推广服务中心(上海市青浦区种子管理站、上海市青浦区食用农产品检测中心),青浦区练塘镇2018年村庄改造项目-一标段,练塘镇泾花村、长河村、东淇村、联农村、大新村、东田村,核工业华东建设工程集团公司,5299万元,2019-02-22 09:30:00
上海市青浦区水利管理所,青浦区华新镇2018年中小河道整治工程（杨家庄村）,青浦区华新镇,上海浦西建筑工程有限公司,1869万元,2019-02-25 09:30:00
上海南滨江投资发展有限公司,都市路（灯辉路—剑川路）道路新建工程,都市路,中铁上海工程局集团华海工程有限公司,2449万元,2019-02-22 14:30:00
上海市青浦区公路管理所(上海市青浦区市政管理所、上海市青浦区公路路政管理大队),青浦区港周路（新塘港路-斜沥路）新改建工程-一标段,青浦区港周路（新塘港路-斜沥路）,上海华新建设（集团）有限公司,15395万元,2019-01-22 09:30:00
上海新河资产经营有限公司,崇明区新河镇2018年新民横河等河道整治工程,新河镇,上海惠中建设发展有限公司,2969万元,2019-02-11 10:00:00
上海市奉贤区公路管理所,奉贤区环城东路（航南公路-G1501地道口）道路综合整治工程,包括解放路（环城东路～沪杭公路）、远东路（新建东路～南奉公路）、环城东路（航南公路～G1501地道口）、扶港路（西闸公路～大叶公路）、沪杭公路（黄浦江～闵浦二桥南堍）,上海之景市政建设规划设计有限公司,60万元,2019-02-19 14:15:00
上海市奉贤区公路管理所,奉贤区解放路（环城东路-沪杭公路）、远东路（新建东路-南奉公路）道路综合整治工程,包括解放路（环城东路～沪杭公路）、远东路（新建东路～南奉公路）、环城东路（航南公路～G1501地道口）、扶港路（西闸公路～大叶公路）、沪杭公路（黄浦江～闵浦二桥南堍）,中国华西工程设计建设有限公司,64万元,2019-02-19 13:30:00
上海市闵行区浦江镇农业服务中心(上海市闵行区浦江镇农村经营管理站),2018年浦江镇美丽乡村建设项目-联星村、镇北村美丽乡村建设,联星村、镇北村,红阳建工集团有限公司,4640万元,2019-02-22 09:30:00
上海市奉贤区公路管理所,奉贤区扶港路（西闸公路-大叶公路）道路综合整治工程,包括解放路（环城东路～沪杭公路）、远东路（新建东路～南奉公路）、环城东路（航南公路～G1501地道口）、扶港路（西闸公路～大叶公路）、沪杭公路（黄浦江～闵浦二桥南堍）,上海兰德公路工程咨询设计有限公司,67万元,2019-02-19 15:45:00
上海市闵行区吴泾镇水务管理站,2018年蒋家港（三期）、老蒋家港河道整治工程,吴泾镇蒋家港及老蒋家港,上海浦岗建设工程有限公司,2200万元,2019-02-21 10:00:00
上海浦东工程建设管理有限公司,东陆路（川桥路-锦绣东路）新建工程,东陆路（川桥路-锦绣东路）,上海工程勘察设计有限公司,106万元,2019-01-29 09:30:00
上海外服（集团）有限公司,健康管理中心“焕新”场地装修项目,金陵西路28号,上海丰疆环保科技股份有限公司,726万元,2019-02-21 09:30:00
上海上电电力工程有限公司,外高桥区域电力云计算服务平台,上海市浦东新区美盛路1号(弄),上海经安建筑设计院有限公司,298万元,2019-02-21 14:00:00
上海新兴技术开发区联合发展有限公司,漕河泾开发区宜山路智能化街景标准段,东至桂箐路，西至桂果路，南至现有建筑，北至现有建筑,上海临港漕河泾生态环境建设有限公司,1480万元,2019-02-18 09:30:00
上海闵行城市建设投资开发有限公司,龙吴路（双柏路-剑川路）道路大修工程,梅陇镇龙吴路，北起双柏路、南至剑川路，长约5585米,上海公路桥梁（集团）有限公司,10510万元,2019-02-19 13:30:00
上海市徐汇区建设和交通委员会,徐汇区衡复风貌保护区道路综合整治项目（淮海中路等4条道路）,淮海中路、襄阳南路、高安路、余庆路,"上海徐房建筑实业公司,上海市房屋建筑设计院有限公司",3706万元,2019-02-22 09:30:00
上海市闵行区浦江镇农业服务中心(上海市闵行区浦江镇农村经营管理站),闵行区浦江镇革新村乡村振兴示范村建设项目,浦江镇,上海颛桥建筑工程有限公司,3345万元,2019-02-27 09:30:00
上海仓桥经济联合总公司,永丰街道兴日家园小区雨污分流改造工程,永丰街道兴日家园小区,上海麒盛建设工程有限公司,395万元,2019-01-31 09:30:00
上海陈家镇资产经营有限公司,崇明区陈家镇断头河整治工程（展南河等）,陈家镇,"上海协力岩土工程勘察有限公司,中船第九设计研究院工程有限公司",282万元,2019-02-26 09:30:00
上海仓桥经济联合总公司,永丰街道银杏苑小区雨污分流改造工程,永丰街道银杏苑小区,上海麒盛建设工程有限公司,401万元,2019-01-31 09:30:00
上海市闵行区梅陇镇水务管理站,“苏四期”2018年旧小区雨污水分流改造工程（第二批）-苏四期2018年旧小区雨污分流改造工程（梅陇镇二期）,梅陇镇,上海东方建安集团有限公司,974万元,2019-02-26 09:30:00
上海空间电源研究所,上海空间电源研究所综合服务中心建设项目,上海市闵行区东川路2965号,上海同济建设有限公司,4779万元,2019-01-28 09:30:00
光明食品集团上海崇明农场有限公司,光明食品集团2018年度崇明农场河道整治工程,崇明农场江副河、新园3号引河、新安1号引河,南通万都建设工程有限公司,2856万元,2019-02-25 13:45:00
上海城桥镇资产经营有限公司,崇明区2018年度美丽乡村配套项目城桥镇老南横引河东段河道整治工程,城桥镇,上海玮银建设工程有限公司,2117万元,2019-02-20 10:30:00
上海市青浦区水利管理所,练塘镇2018年都市现代农业示范项目河道整治配套工程,青浦区练塘镇长河村、泾花村、东淇村、双菱村、大新村,上海水务建设工程有限公司,8470万元,2019-02-20 10:00:00
上海市普陀区教育基建管理中心,金鼎学校（桐柏校区）大修工程,真光路2125号,上海静安建筑装饰实业股份有限公司,2317万元,2019-02-11 09:30:00
上海金沙滩投资发展有限公司,金山城市沙滩修缮工程,金山城市沙滩区域,"华东建筑设计研究院有限公司,上海秋元华林建设集团有限公司",2719万元,2019-02-26 13:30:00
上海天然气管网有限公司,上海市天然气主干管网五号沟LNG站-临港天然气管道工程2标段施工,起自五号沟LNG站，出站后沿巨峰路北侧，G1501，南芦公路南侧，泐马河西侧，D2路北侧，妙香路西侧敷设至现状临港门站（原临港首站）,上海市安装工程集团有限公司,9280万元,2019-02-21 10:30:00
上海新桥经济联合总公司,新桥镇新乐雅苑雨污水分流专项工程,新桥镇新乐雅苑,上海华业建设集团有限公司,293万元,2019-02-20 09:30:00
上海仓桥经济联合总公司,永丰街道花园浜西区雨污水管分流改造工程,永丰街道花园浜西区小区,上海麒盛建设工程有限公司,751万元,2019-01-31 09:30:00
上海音乐厅,上海音乐厅修缮工程,延安东路523号,"上海建工四建集团有限公司,同济大学建筑设计研究院（集团）有限公司",7111万元,2019-02-25 09:30:00
上海市青浦区水利管理所,青浦区徐泾镇2018年小型农田水利工程（金云村）,青浦区徐泾镇（金云村）,上海浦西建筑工程有限公司,1192万元,2019-02-26 09:30:00
上海市金山区水利管理所,金山区吕巷镇2018年都市现代农业示范项目河道整治配套工程,吕巷镇,上海金岭建设有限公司,7138万元,2019-02-20 14:00:00
上港集团瑞泰发展有限责任公司,宝山新城SB-A-4上港十四区（上港集团宝山码头）产业转型项目暨上港滨江城总体开发建设项目7号街坊07-01地块二期风塔及风塔管理楼工程,东至长江，西至牡丹江路、南至上港集团权证边界、北至宝钢护厂河,上海建筑设计研究院有限公司,128万元,2019-02-22 09:30:00
上海仓桥经济联合总公司,永丰街道玉乐小区雨污分流改造工程,永丰街道玉乐小区,上海麒盛建设工程有限公司,1275万元,2019-01-31 09:30:00
上海市崇明区港沿镇人民政府,崇明区港沿镇鲁玙村五美示范村建设工程,崇明区港沿镇鲁玙村,上海中禾景观工程有限公司,726万元,2019-02-26 09:30:00
上海城凯置业有限公司,“上缝四厂”周边地区旧城改造工程,岳阳街道松汇中路972弄,上海杉欣建筑工程有限公司,8290万元,2019-02-20 09:30:00
上海市工程建设咨询监理有限公司,毕升路-集慧路川杨河桥新建工程,毕升路-集慧路,上海浦东建筑设计研究院有限公司,187万元,2019-02-25 10:00:00
上海市闵行区梅陇镇水务管理站,2018年梅陇镇莲花新村等12个已改造小区二次供水设施整改工程,梅陇镇,江苏华澳装饰工程有限公司,748万元,2019-02-19 13:30:00
上海广涟置业有限公司,莲花路商业广场项目精装修设计,上海市闵行区基地东至莲花南路西至用地红线南至地铁北至沪闵路,上海现代建筑装饰环境设计研究院有限公司,255万元,2019-02-22 09:00:00
上海交通大学,上海交通大学闵行包玉刚图书馆及计算中心修缮工程,东川路800号,上海开艺设计集团有限公司,128万元,2019-02-22 10:00:00
上海市闵行区市政工程管理所,闵行区生态专项建设工程梅陇段配套市政道路—梅富路（锦梅路—S20）道路新建工程,梅富路,上海恒坤建设有限公司,1907万元,2019-02-18 09:30:00
上海市奉贤区机关事务管理局,奉贤区人武部民兵训练基地改造工程,奉贤区柘林镇沪杭公路3379号,上海陈政市政工程有限公司,838万元,2019-02-26 13:30:00
上海仓桥经济联合总公司,永丰街道三星苑小区雨污分流改造工程,永丰街道三星苑小区,上海麒盛建设工程有限公司,1202万元,2019-01-31 09:30:00
上海市浦东新区人民政府周家渡街道办事处,周家渡街道旧小区污水治理四期工程,周家渡街道辖区内的齐一小区等8个老旧小区,"中国建筑第八工程局有限公司,中土大地国际建筑设计有限公司",7984万元,2019-02-25 13:30:00
上海市奉贤区机关事务管理局,奉贤区机管局雨污水分流纳管工程,新建西路142号、体育场路78号、体育场路36号、华苑路19号、华苑路2号、城乡路333号、沪杭公路2181号、南奉公路9501号、古华南路100号,上海市浦东新区建设（集团）有限公司,938万元,2019-02-26 09:30:00
上海绿华资产经营有限公司,绿华镇堡镇新民大同界河河道整治工程,绿华镇堡镇新民大同界河,南通万都建设工程有限公司,1373万元,2019-02-20 09:30:00
上海市嘉定区河道水闸管理所,嘉定区孙浜北段河道整治工程,孙浜北段,上海广豪建筑实业有限公司,4675万元,2019-02-22 13:45:00
上海市虹口区教育事务服务中心,虹口区曲阳五幼分园加固修缮项目,曲阳路630弄6号,"上海建科广申建筑设计有限公司,上海申宝建筑工程有限公司",1615万元,2019-02-26 09:30:00
上海崇明生态城镇房地产开发有限公司,城桥镇8#地块商业用房新建工程,上海市崇明区基地东至0409A-02和0409C-03B地块西至绿海路南至团城公路北至青柏路,上海浦东北蔡市政建筑有限公司,22799万元,2019-02-14 10:00:00
上海市闵行区浦江镇农业服务中心(上海市闵行区浦江镇农村经营管理站),2018年公共绿化建设（浦申路两侧绿地（芦恒路—江梅路）；浦申路西侧绿地（浦申路—浦锦路、江桃路—中心河）；浦申路两侧绿地（江梅路—中心河））项目,浦申路两侧绿地（芦恒路—江梅路）；浦申路西侧绿地（浦申路—浦锦路、江桃路—中心河）；浦申路两侧绿地（江梅路—中心河）,"中外建工程设计与顾问有限公司,上海景观实业发展有限公司",3847万元,2019-02-25 09:30:00
上海市城市排水有限公司,石洞口污水处理厂污泥处理完善工程除臭提标,宝山区石洞口污水处理厂厂区北部,江苏江都建设集团有限公司,19199万元,2019-02-25 10:30:00
上海市浦东新区人民政府潍坊新村街道办事处,潍坊新村街道旧小区污水治理八期工程,潍坊新村街道竹园新村等3个老旧小区,"上海方天建设（集团）有限公司,同济大学建筑设计研究院（集团）有限公司",4872万元,2019-02-25 15:00:00
上海机场（集团）有限公司,虹桥机场航空配套业务用房,上海市长宁区基地东至空港三路西至虹桥机场飞行区围界南至空港八路北至虹桥机场航空加油站,"上海申元岩土工程有限公司,上海建筑设计研究院有限公司",1108万元,2019-02-21 09:30:00
上海市宝山区堤防水闸管理所,2018年度黄浦江（宝山区）堤防专项维修工程,蕰藻浜、北泗塘、杨盛河,如东县水利电力建筑工程有限责任公司,1385万元,2019-02-28 09:30:00
