客服专员,河南正华电讯有限公司西安分公司,100元/天,西安,无工作经验,大专,招20人,04-23发布,
营销策划经理,铜川中梁宏业置业有限公司,0.8-1万/月,铜川,3-4年经验,大专,招1人,04-23发布,五险一金|餐补|房补|通讯补贴|带薪年假|定期体检|高温补贴|节日福利|年终分红|交通补助
外卖专员,陕西不托餐饮管理有限公司,4.5-6千/月,西安-未央区,2年经验,大专,招1人,04-26发布,专业培训|绩效奖金|五险一金|员工旅游|年终奖金
影视数据公司总经理,西安电视剧版权交易中心有限公司,40-80万/年,西安-雁塔区,10年以上经验,本科,招1人,04-26发布,五险一金|交通补贴|餐饮补贴|通讯补贴|绩效奖金|定期体检
版权法务主管,西安电视剧版权交易中心有限公司,6-10万/年,西安-曲江文化新区,3-4年经验,本科,招1人,04-26发布,
高薪诚聘网络销售（综合薪资5k+）,西安弥尊网络科技有限公司,6-8千/月,西安-高新技术产业开发区,无工作经验,高中,招10人,04-26发布,弹性工作|带薪年假|绩效奖金|全勤奖|节日福利|专业培训|交通补贴
市场专员,西安大成德广商务信息咨询有限公司,4.5-6千/月,西安-雁塔区,2年经验,大专,招1人,04-26发布,五险一金|周末双休
房产销售顾问/不限学历/大平台,贝壳找房,6-8千/月,西安,无工作经验,大专,招20人,04-26发布,带薪年假|专业培训|节日福利|绩效奖金|年终奖金|弹性工作|员工旅游
校企合作专员（校园渠道推广）,掌门1对1,0.6-1万/月,西安-莲湖区,无工作经验,大专,招5人,04-26发布,五险一金|免费班车|员工旅游|年终奖金|定期体检|弹性工作
渠道销售,掌门1对1,0.8-1.2万/月,西安,无工作经验,大专,招5人,04-26发布,五险一金|免费班车|员工旅游|年终奖金|定期体检|弹性工作
联通NPS回访客服/行政班次,广州影斌贸易有限公司,4.5-6千/月,西安-未央区,无工作经验,大专,招10人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
数据库工程师,中通服科信信息技术有限公司,0.8-1.2万/月,西安,3-4年经验,本科,招3人,04-25发布,绩效奖金|通讯补贴|年终奖金|定期体检
MYSQL数据库及开源组件工程师,中通服科信信息技术有限公司,0.6-1万/月,西安,2年经验,本科,招2人,04-25发布,绩效奖金|通讯补贴|年终奖金|定期体检
市场拓展经理,新华人寿保险股份有限公司西安市雁塔支公司,1-1.5万/月,西安-雁塔区,2年经验,大专,招1人,04-25发布,周末双休|弹性工作|带薪年假|专业培训|加班补贴|全勤奖|绩效奖金|补充医疗保险|节日福利
培训经理,新华人寿保险股份有限公司西安市雁塔支公司,0.8-1万/月,西安-雁塔区,3-4年经验,本科,招1人,04-25发布,周末双休|弹性工作|带薪年假|专业培训|加班补贴|全勤奖|绩效奖金|补充医疗保险|节日福利
人力资源专员（双休+五险一金）,百年人寿保险股份有限公司陕西分公司,4.5-6千/月,西安-雁塔区,无工作经验,高中,招2人,04-25发布,五险一金|绩效奖金|专业培训|定期体检|员工旅游|周末双休
行政专员,西安华典电子科技有限公司,4-5.5千/月,西安-新城区,1年经验,大专,招1人,04-26发布,全勤奖|员工旅游|专业培训|年终奖金|绩效奖金
分支机构经理,新华人寿保险股份有限公司西安市雁塔支公司,3-4万/月,西安-雁塔区,5-7年经验,大专,招1人,04-25发布,周末双休|弹性工作|带薪年假|专业培训|加班补贴|全勤奖|绩效奖金|补充医疗保险|节日福利
分支机构经理,新华人寿保险股份有限公司西安市雁塔支公司,6-8千/月,西安-雁塔区,2年经验,大专,招3人,04-25发布,周末双休|弹性工作|带薪年假|专业培训|加班补贴|全勤奖|绩效奖金|补充医疗保险|节日福利
通信维护主管,四川力拓维讯通信技术有限公司,4.5-6千/月,铜川,5-7年经验,大专,招3人,04-26发布,五险一金|绩效奖金|通讯补贴|定期体检|员工旅游|节日福利|定期团建|项目奖金
项目经理,四川力拓维讯通信技术有限公司,0.8-1万/月,西安,5-7年经验,大专,招1人,04-26发布,五险一金|绩效奖金|通讯补贴|定期体检|员工旅游|节日福利|定期团建|项目奖金
人力资源专员,北京空间畅想信息技术有限责任公司,4.5-6千/月,西安-雁塔区,无工作经验,本科,招1人,04-17发布,五险一金|年终奖金|弹性工作|做五休二|带薪年假
行政文员,西安华典电子科技有限公司,4-5千/月,西安-高新技术产业开发区,无工作经验,大专,招1人,04-26发布,全勤奖|员工旅游|专业培训|年终奖金|绩效奖金|五险一金
公共关系岗,西安万科企业有限公司,30-40万/年,西安,8-9年经验,本科,招1人,04-26发布,
平面设计主管,西安木成优企业管理有限公司,3-5千/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,04-17发布,五险一金|绩效奖金|年终奖金|员工旅游|定期体检
文案编辑,西安蒲公英国际旅行社有限公司,3-6千/月,西安-雁塔区,2年经验,大专,招3人,04-17发布,五险一金|员工旅游|年终奖金
化妆品行业客服经理（西安）,惠芳国际集团,6-8千/月,西安-新城区,3-4年经验,中专,招1人,04-17发布,包三餐|包住宿|绩效奖金|全勤奖|节日福利|加班补贴|岗位补贴
游戏平台商务专员,西安麦游网络科技有限公司,3-5千/月,西安,1年经验,大专,招1人,04-17发布,带薪年假|定期体检|员工旅游|年终奖金
高薪诚聘电话客服,陕西易算账财务管理有限公司,4.5-6千/月,西安-雁塔区,1年经验,中技,招30人,04-17发布,
双休+10010客服回访+五险一金,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,中专,招40人,04-28发布,做五休二|弹性工作|带薪年假|五险一金|交通补贴|高温补贴|专业培训|节日福利|全勤奖|绩效奖金
高新联通回访客服/行政班次+五险,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招20人,04-28发布,做五休二|弹性工作|带薪年假|五险一金|交通补贴|高温补贴|专业培训|节日福利|全勤奖|绩效奖金
淘宝在线客服文员(朝九晚六),广州影斌贸易有限公司,3-5千/月,西安-高新技术产业开发区,无工作经验,大专,招12人,04-28发布,五险一金|绩效奖金|年终奖金|交通补贴|做五休二|带薪年假|专业培训|节日福利|餐饮补贴|13薪
急聘10010接线客服岗/科技六路,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,高中,招若干人,04-28发布,做五休二|弹性工作|带薪年假|五险一金|交通补贴|高温补贴|专业培训|节日福利|全勤奖|绩效奖金
双休外企中文客服代表/住宿,广州影斌贸易有限公司,4-6千/月,西安-长安区,无工作经验,大专,招10人,04-28发布,五险一金|绩效奖金|包住宿|年终奖金|交通补贴|弹性工作
客户服务中心专员（住宿+双休+晋升）,广州影斌贸易有限公司,6-8千/月,西安-未央区,无工作经验,中专,招10人,04-28发布,周末双休|五险一金|绩效奖金|包住宿
诚聘在线打字客服（双休+福利奖金）,广州影斌贸易有限公司,3-5千/月,西安-长安区,无工作经验,大专,招12人,04-28发布,五险一金|绩效奖金|年终奖金|交通补贴|做五休二|带薪年假|专业培训|节日福利|餐饮补贴|13薪
阿里1688在线客服(朝九晚六),广州影斌贸易有限公司,3-5千/月,西安-高新技术产业开发区,无工作经验,大专,招12人,04-28发布,五险一金|绩效奖金|年终奖金|交通补贴|做五休二|带薪年假|专业培训|节日福利|餐饮补贴|13薪
联通10010接线客服/三班倒+双休,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,高中,招15人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
朝九晚六联通宽带回访,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,高中,招40人,04-28发布,做五休二|弹性工作|带薪年假|五险一金|交通补贴|高温补贴|专业培训|节日福利|全勤奖|绩效奖金
10010回访客服+双休五险一金,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,高中,招15人,04-28发布,做五休二|弹性工作|带薪年假|五险一金|交通补贴|高温补贴|专业培训|节日福利|全勤奖|绩效奖金
5k联通NPS回访客服岗+早九晚六,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招10人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
高新早九晚六/联通回访客服岗,广州影斌贸易有限公司,4.5-6千/月,西安-未央区,无工作经验,大专,招18人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
正华电讯直招客服专员/纯客服,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,高中,招10人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
咨询客服岗（接听文职+双休）,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招15人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
NPS调查员/电话回访岗+早九晚六,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招20人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
10010客服热线专员/联通大厦,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,高中,招15人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
NPS联通客服/电话回访+早九晚六,广州影斌贸易有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招18人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
电商售后咨询/储备管理+双休+免费公寓,广州影斌贸易有限公司,6-8千/月,西安-未央区,无工作经验,中专,招10人,04-28发布,做五休二|五险一金|绩效奖金|八小时制|交通补贴|餐饮补贴|不加班|全勤奖
纯客服/联通回访客服/早九晚六,广州影斌贸易有限公司,3-4.5千/月,西安-高新技术产业开发区,无工作经验,大专,招20人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
10010客服热线/文职/三班倒,广州影斌贸易有限公司,3-4.5千/月,西安-高新技术产业开发区,无工作经验,高中,招15人,04-28发布,做五休二|带薪年假|五险一金|全勤奖|节日福利|专业培训|绩效奖金|14薪|交通补贴|餐饮补贴
10086客服/接听岗/双休住宿,广州影斌贸易有限公司,3.5-5千/月,西安-未央区,无工作经验,高中,招15人,04-28发布,做五休二|绩效奖金|交通补贴|餐饮补贴|带薪年假|包住宿|节日福利|专业培训|五险|不加班
太白南路招聘送餐员月过万不是梦,饿了么蜂鸟配送,0.8-1万/月,西安,无工作经验,初中及以下,招10人,04-27发布,包住宿|全勤奖|通讯补贴|高温补贴|弹性工作
聘（送餐员）管吃住吉祥村站,饿了么蜂鸟配送,0.8-1万/月,西安,无工作经验,初中及以下,招20人,04-27发布,包住宿|全勤奖|通讯补贴|高温补贴|弹性工作
急招送餐员配车9000+,饿了么蜂鸟配送,6-8千/月,西安,无工作经验,初中及以下,招10人,04-27发布,包住宿|全勤奖|通讯补贴|高温补贴|弹性工作
盒马鲜生-烘焙主管（北二环居然店）,上海盒马网络科技有限公司,6-8千/月,西安-未央区,3-4年经验,大专,招1人,04-22发布,弹性工作|带薪年假|绩效奖金|餐饮补贴|五险一金
财险陕西-办公室-应用系统维护岗,太平财产保险有限公司陕西分公司,4.5-6千/月,西安,2年经验,本科,招1人,04-22发布,带薪年假|绩效奖金|节日福利|专业培训|六险三金|定期体检|年终奖金
产品经理（产品设计方向）,西安好乐互娱文化传播有限责任公司,0.8-1万/月,西安-曲江文化新区,3-4年经验,大专,招1人,04-22发布,五险一金|补充医疗保险|弹性工作
会计,西部电影频道（陕西八套）,3-5千/月,西安-雁塔区,1年经验,本科,招1人,04-23发布,五险一金|周末双休|带薪年假|节日福利|绩效奖金|通讯补贴|交通补贴|高温补贴|专业培训
大项目主管,西部电影频道（陕西八套）,5-8千/月,西安-雁塔区,2年经验,本科,招2人,04-23发布,五险一金|周末双休|带薪年假|节日福利|绩效奖金|通讯补贴|交通补贴|高温补贴|专业培训
经营中心主任,西部电影频道（陕西八套）,6-8千/月,西安-雁塔区,3-4年经验,本科,招1人,04-23发布,五险一金|周末双休|带薪年假|节日福利|绩效奖金|通讯补贴|交通补贴|高温补贴|专业培训
商务拓展,西部电影频道（陕西八套）,3-5千/月,西安-雁塔区,1年经验,本科,招3人,04-23发布,五险一金|周末双休|带薪年假|节日福利|绩效奖金|通讯补贴|交通补贴|高温补贴|专业培训
长安区：审核专员/文职岗+均薪4500-5500,网迅科技,4.5-6千/月,西安-长安区,无工作经验,大专,招8人,04-23发布,绩效奖金|五险一金|带薪年假|全勤奖|专业培训|节日福利|做五休二
房地产项目总监,西安全力行房地产咨询有限公司,1-1.5万/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,04-20发布,五险一金|员工旅游|交通补贴|餐饮补贴|专业培训|出国机会|年终奖金|绩效奖金|定期体检|弹性工作
市场推广专员,西安阿甘跨境电子商务有限公司,4.5-6千/月,西安-雁塔区,无工作经验,初中及以下,招10人,04-23发布,五险一金|餐饮补贴|年终奖金|员工旅游|专业培训|绩效奖金
未央区/天猫文职呼入+津贴五险,广州谷创信息科技有限公司,3.5-5千/月,西安-未央区,无工作经验,大专,招10人,04-28发布,做五休二|五险一金|绩效奖金|带薪年假|节日福利|专业培训|餐饮补贴|朝九晚六|包住宿|免费班车
双休：审核专员/文职岗,网迅科技,4.5-6千/月,西安-长安区,无工作经验,大专,招8人,04-23发布,绩效奖金|五险一金|带薪年假|全勤奖|专业培训|节日福利|做五休二
平面设计师,西安阿甘跨境电子商务有限公司,3-5千/月,西安-雁塔区,2年经验,大专,招2人,04-23发布,五险一金|餐饮补贴|年终奖金|员工旅游|专业培训|绩效奖金
电子商务经理/主管,陕西正悦堂生物科技有限责任公司,6-8千/月,西安-高新技术产业开发区,2年经验,大专,招1人,04-20发布,
营业员,西安恒大影院管理有限公司,2-3千/月,西安-雁塔区,无工作经验,高中,招3人,04-20发布,餐饮补贴|专业培训|五险一金|住宿|免费观影
物流公司驻兰州办事处负责人,西安胜途汽车服务有限公司,5-6千/月,西安-雁塔区,2年经验,大专,招1人,04-20发布,
酒店开发经理,旅悦（天津）酒店管理有限公司,10-20万/年,西安,2年经验,高中,招5人,04-20发布,五险一金|补充医疗保险|补充公积金|员工旅游|绩效奖金|专业培训
10000呼叫中心客服,陕西易算账财务管理有限公司,4.5-6千/月,西安-雁塔区,1年经验,中技,招30人,04-20发布,
品牌营销策划主管,陕西必康制药集团控股有限公司,6-8千/月,西安-高新技术产业开发区,2年经验,本科,招1人,04-21发布,五险一金|员工旅游|餐饮补贴|通讯补贴|绩效奖金|年终奖金|做五休二
高级FPGA研发工程师,西安帝和电子科技有限公司,1-1.5万/月,西安,3-4年经验,本科,招2人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|生日福利|员工聚餐|周末双休
白沙路急招送餐员8000+,饿了么蜂鸟配送,0.8-1万/月,西安,无工作经验,初中及以下,招20人,04-27发布,包住宿|全勤奖|通讯补贴|高温补贴|弹性工作
高级硬件工程师,西安帝和电子科技有限公司,1-1.5万/月,西安,3-4年经验,本科,招2人,04-19发布,五险一金|员工旅游|年终奖金|绩效奖金|周末双休|员工聚餐|生日福利
高级嵌入式软件工程师,西安帝和电子科技有限公司,1-1.5万/月,西安,3-4年经验,本科,招2人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|员工聚餐|生日福利
高级RF开发工程师,西安帝和电子科技有限公司,1-1.5万/月,西安,3-4年经验,本科,招1人,04-19发布,五险一金|绩效奖金|员工旅游|年终奖金|周末双休|员工聚餐|生日福利
通讯算法及基带信号处理工程师,西安帝和电子科技有限公司,1-1.5万/月,西安,无工作经验,本科,招1人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|员工聚餐|生日福利
电装技师,西安帝和电子科技有限公司,3-4.5千/月,西安,1年经验,大专,招1人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|生日福利|员工聚餐
结构工程师,西安帝和电子科技有限公司,0.8-1万/月,西安,3-4年经验,大专,招2人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|员工聚餐|生日福利
嵌入式软件测试工程师,西安帝和电子科技有限公司,0.8-1万/月,西安,3-4年经验,本科,招1人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|生日福利|员工聚餐
硬件测试工程师,西安帝和电子科技有限公司,0.8-1万/月,西安,3-4年经验,本科,招1人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|员工聚餐|生日福利
会计,西安帝和电子科技有限公司,3-5千/月,西安,1年经验,大专,招1人,04-19发布,周末双休|五险一金|节日福利|绩效奖金|带薪年假
嵌入式软件工程师(STM32方向),西安帝和电子科技有限公司,0.8-1万/月,西安,2年经验,本科,招2人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休
pcb layout 工程师,西安帝和电子科技有限公司,0.8-1万/月,西安,无工作经验,大专,招1人,04-19发布,五险一金|员工旅游|绩效奖金|年终奖金|周末双休|员工聚餐|生日福利
网络销售,西安天舒淘机电设备有限公司,3-4.5千/月,西安-灞桥区,无工作经验,中专,招2人,04-24发布,
省内出差专员（五险一金+员工福利+包住宿）,西安腾虹信息科技有限公司,6-8千/月,西安,无工作经验,大专,招8人,04-23发布,五险一金|包住宿|全勤奖|交通补贴|带薪年假|弹性工作|做五休二|做一休一|周末双休|免费班车
省内公费出差代表（无责底薪2500-3600+包住+五险）,西安腾虹信息科技有限公司,0.8-1万/月,西安,无工作经验,高中,招8人,04-23发布,五险一金|弹性工作|免费班车|员工旅游|绩效奖金|出国机会|专业培训|股票期权|交通补贴|出差补贴
网络销售技术支持,西安天舒淘机电设备有限公司,3-4.5千/月,西安-灞桥区,无工作经验,大专,招若干人,04-24发布,
急聘（新媒体设计）,西安贝尔高度教育科技有限公司,4-6千/月,西安-碑林区,无工作经验,本科,招1人,04-24发布,五险一金|补充医疗保险|员工旅游|绩效奖金|定期体检
校企合作专员（校园渠道推广）,掌门1对1,0.8-1.5万/月,西安-未央区,无工作经验,大专,招若干人,04-26发布,五险一金|股票期权|弹性工作|员工旅游|年终奖金|专业培训
SOC数字芯片工程师（西安）,华为技术有限公司,2-4万/月,西安,2年经验,本科,招若干人,04-27发布,
商务合作经理-消费者事业群-西安,科大讯飞股份有限公司,1-2万/月,西安,5-7年经验,本科,招1人,04-27发布,五险一金|免费班车|餐饮补贴|通讯补贴|年终奖金|定期体检|绩效奖金|专业培训
校园渠道专员,掌门1对1,4-8千/月,西安,无工作经验,大专,招3人,04-26发布,五险一金|免费班车|员工旅游|绩效奖金|年终奖金
网络竞价,陕西日邦网络科技有限公司,4.5-6千/月,西安-雁塔区,2年经验,大专,招2人,04-27发布,
VIP专员（CRM专员，平台佳）,陕西淳舒商贸有限公司,4.5-6千/月,西安-高新技术产业开发区,1年经验,大专,招1人,04-27发布,
招聘顾问,北京互联企信信息技术有限公司西安分公司,6-8千/月,西安,3-4年经验,本科,招1人,04-23发布,做五休二|带薪年假|五险一金|绩效奖金|节日福利|定期体检|弹性工作
人事行政专员(职位编号：012),西安天辰优创科技有限公司,3-8千/月,西安-国家民用航天产业基地,1年经验,大专,招1人,04-21发布,周末双休|弹性工作|带薪年假|五险一金|绩效奖金|全勤奖|节日福利|专业培训|交通补贴|通讯补贴
大健康互联网营销经理,陕西必康制药集团控股有限公司,0.8-1.2万/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,04-21发布,五险一金|员工旅游|餐饮补贴|通讯补贴|绩效奖金|年终奖金|做五休二
摄影部店长,陕西君邦实业有限公司,4.5-6千/月,西安,3-4年经验,大专,招5人,04-22发布,带薪年假|五险一金|绩效奖金|全勤奖|节日福利|专业培训|交通补贴
数据专员,河北博岳通信技术股份有限公司,3-5千/月,西安-长安区,2年经验,大专,招1人,04-21发布,五险|员工旅游|专业培训|绩效奖金|带薪年假|节日福利
销售管理助理,北京尚派正品科技有限公司,6-8千/月,西安-碑林区,3-4年经验,本科,招1人,04-19发布,五险一金|交通补贴|餐饮补贴|通讯补贴|绩效奖金|年终奖金
产品策划总监,蓝光地产西安公司,2-3万/月,西安,5-7年经验,大专,招1人,04-19发布,五险一金|餐饮补贴|通讯补贴|专业培训|定期体检|过节福利|交通补贴
JAVA开发工程师,西安恒谦教育科技股份有限公司,0.8-1.5万/月,西安-未央区,3-4年经验,大专,招2人,04-24发布,
区域销售经理（教育行业/K12软件+无责任底薪）,西安恒谦教育科技股份有限公司,4-8千/月,西安-未央区,3-4年经验,大专,招5人,04-24发布,员工旅游|年终奖金|五险一金
网络策划+网络营销+高底薪,陕西美姿妈妈健康管理有限公司,0.8-1万/月,西安-未央区,1年经验,大专,招5人,04-24发布,
内容看点生产编辑,优酷网络技术（北京）有限公司,3-5千/月,西安-曲江文化新区,无工作经验,大专,招5人,04-24发布,
招商营运经理,保利若比邻（广州）科技有限公司,0.8-1万/月,西安,3-4年经验,大专,招1人,04-17发布,五险一金|专业培训|年终奖金|定期体检|生日福利|节日福利|周末双休
企划主管/经理,保利若比邻（广州）科技有限公司,6-8千/月,西安,3-4年经验,大专,招1人,04-17发布,五险一金|专业培训|年终奖金|定期体检|生日福利|节日福利|周末双休
综合8k+电话销售+月入过万,深圳思倍思文化有限公司,0.5-1万/月,西安-雁塔区,无工作经验,大专,招10人,04-17发布,周末双休|带薪年假|五险一金|免费班车|绩效奖金|全勤奖|节日福利|专业培训|加班补贴|弹性工作
综合8k+课程顾问+月入过万,深圳思倍思文化有限公司,0.5-1万/月,西安-雁塔区,无工作经验,大专,招10人,04-17发布,周末双休|带薪年假|五险一金|免费班车|绩效奖金|全勤奖|节日福利|专业培训|加班补贴|弹性工作
新房线上BD专员,贝壳找房,4.5-6千/月,西安,2年经验,本科,招2人,04-17发布,带薪年假|专业培训|节日福利|绩效奖金|年终奖金|员工旅游|五险一金|周末双休
区域市场经理,花生好车,7-9千/月,西安-新城区,3-4年经验,大专,招1人,04-19发布,周末双休|专业培训|节日福利|绩效奖金|做五休二|五险一金|带薪年假
车后经理,花生好车,0.8-1万/月,西安-未央区,3-4年经验,大专,招1人,04-19发布,五险一金|年底双薪|加班补贴|餐饮补贴|通讯补贴|交通补贴|晋升空间大|出国旅行
业务经理,西安大成德广商务信息咨询有限公司,4.5-6千/月,西安-雁塔区,1年经验,大专,招若干人,04-19发布,五险一金
电话销售(高底薪+包餐+六险+全勤奖）,祝博士教育集团,3-8千/月,西安-雁塔区,无工作经验,中专,招5人,04-19发布,全勤奖|节日福利|工作餐|社保|员工旅游|专业培训|年终奖金
品类主管-三桥万象城店,陕西孩子王儿童用品有限公司,4-6千/月,西安-未央区,2年经验,大专,招4人,04-19发布,弹性工作|带薪年假|五险一金|绩效奖金|节日福利|专业培训|餐饮补贴|加班补贴
文员助理,西安英诺视通信息技术有限公司,2.5-4千/月,西安-雁塔区,无工作经验,大专,招1人,04-19发布,年底双薪|绩效奖金|加班补助|带薪年假|定期体检|高温补贴|节日福利|周末双休|员工旅游|全勤奖
前台行政,西安英诺视通信息技术有限公司,2-3千/月,西安-雁塔区,无工作经验,大专,招1人,04-19发布,周末双休|全勤奖|节日福利|高温补贴|带薪年假|年终奖金|生日礼品|员工体检|员工旅游
品牌推广专员,西安鑫诚名品服饰有限公司,3-4.5千/月,西安,1年经验,高中,招5人,04-19发布,节日福利|加班补贴|高温补贴|员工旅游|交通补贴|通讯补贴|专业培训|年终奖金|绩效奖金|全勤奖
项目总,前海人寿不动产（西安）,100万以上/年,西安,10年以上经验,本科,招1人,04-19发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|定期体检
类目标注编辑,优酷网络技术（北京）有限公司,3-6千/月,西安-曲江文化新区,无工作经验,大专,招10人,04-24发布,五险一金|专业培训|绩效奖金|定期体检|带薪年假
体育管理编辑,优酷网络技术（北京）有限公司,3-6千/月,西安-曲江文化新区,无工作经验,大专,招10人,04-24发布,五险一金|专业培训|绩效奖金|定期体检|带薪年假
资深后期编辑,优酷网络技术（北京）有限公司,4-6千/月,西安-曲江文化新区,2年经验,大专,招2人,04-24发布,五险一金|专业培训|绩效奖金|定期体检|带薪年假|餐饮补贴|夜班补助
业务培训专员,优酷网络技术（北京）有限公司,4-6千/月,西安-曲江文化新区,1年经验,本科,招3人,04-24发布,五险一金|专业培训|绩效奖金|定期体检|带薪年假|餐饮补贴|夜班补助
节目信息管理,优酷网络技术（北京）有限公司,4-6千/月,西安-曲江文化新区,1年经验,本科,招6人,04-24发布,五险一金|专业培训|绩效奖金|定期体检|带薪年假|餐饮补贴|夜班补助
项目主管,陕西欧菲德环保科技有限公司,4-5千/月,西安-经济技术开发区,3-4年经验,本科,招1人,04-24发布,五险一金|交通补贴|通讯补贴|年终奖金|餐饮补贴
文案策划 交社保,西安顾森电子商务有限公司,4.5-6千/月,西安-未央区,2年经验,大专,招1人,04-24发布,五险一金|周末双休|全勤奖|专业培训|绩效奖金|年终奖金|员工旅游|通讯补贴|晋升空间大|弹性工作
淘宝店长/拼多多店长（西安）,福州蜂味源蜂业科技有限公司,4.5-6千/月,西安-莲湖区,3-4年经验,大专,招2人,04-24发布,
电商经理（西安）,福州蜂味源蜂业科技有限公司,5-7千/月,西安-莲湖区,5-7年经验,大专,招1人,04-24发布,
阿里巴巴店长（西安））,福州蜂味源蜂业科技有限公司,4-5千/月,西安-莲湖区,2年经验,大专,招2人,04-24发布,
文案策划 交社保,西安顾森电子商务有限公司,4.5-6千/月,西安-未央区,2年经验,大专,招1人,04-24发布,五险一金|周末双休|全勤奖|专业培训|绩效奖金|年终奖金|员工旅游|通讯补贴|晋升空间大|弹性工作
呼叫中心客服,四川莫名信息科技有限公司西安分公司,3.5-5.5千/月,西安,无工作经验,大专,招100人,04-25发布,五险一金|带薪年假|专业培训|节日福利|绩效奖金|高温补贴|弹性工作|加班补贴
企划主管-高新区,贝壳找房,6-8千/月,西安,3-4年经验,本科,招1人,04-17发布,带薪年假|专业培训|节日福利|绩效奖金|年终奖金|弹性工作|员工旅游
酒店店长,旅悦（天津）酒店管理有限公司,1-1.6万/月,北京,3-4年经验,大专,招5人,04-18发布,五险一金|周末双休|带薪年假|补充医疗保险|绩效奖金|专业培训
工程主管,旅悦（天津）酒店管理有限公司,0.9-1.2万/月,北京,2年经验,大专,招5人,04-18发布,五险一金|周末双休|带薪年假|补充医疗保险|绩效奖金|专业培训
工程主管,旅悦（天津）酒店管理有限公司,1-1.3万/月,深圳,2年经验,大专,招5人,04-18发布,五险一金|周末双休|带薪年假|补充医疗保险|绩效奖金|专业培训
工程主管,旅悦（天津）酒店管理有限公司,1-1.3万/月,广州,2年经验,大专,招5人,04-18发布,五险一金|周末双休|带薪年假|补充医疗保险|绩效奖金|专业培训
工程主管,旅悦（天津）酒店管理有限公司,1-1.3万/月,上海,2年经验,大专,招若干人,04-18发布,五险一金|周末双休|带薪年假|补充医疗保险|绩效奖金|专业培训
BD/销售经理(酒店用品渠道销售代表）,旅悦（天津）酒店管理有限公司,0.8-1万/月,西安,1年经验,中专,招8人,04-18发布,
销售经理（工作地点：周至庄园）,陕西中茂幕墙智能科技有限公司,4-6千/月,西安-周至县,3-4年经验,本科,招1人,04-18发布,五险一金|补充医疗保险|员工旅游|专业培训|出国机会|年终奖金
策划主管,西安报业传媒集团融媒体发展有限公司,6-8千/月,西安-经济技术开发区,无工作经验,本科,招1人,04-18发布,
电子商务经理,华山论剑品牌管理有限公司,6-8千/月,西安,无工作经验,大专,招1人,04-18发布,
