销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,大专,招5人,05-17发布,员工旅游|交通补贴|年终奖金|绩效奖金
销售代表,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,员工旅游|年终奖金|绩效奖金|弹性工作
手游特效设计师,北京罗曼空间科技有限公司,0.8-1万/月,北京-朝阳区,2年经验,大专,招1人,05-16发布,五险一金|绩效奖金|年终奖金|交通补贴|餐饮补贴
销售代表,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金
财务部助理(001271)(职位编号：001271),空中网,4.5-6千/月,北京-海淀区,1年经验,大专,招若干人,05-16发布,
次世代高级角色美术师,南京艾迪亚动漫艺术有限公司,0.8-1.5万/月,南京-雨花台区,2年经验,大专,招10人,05-16发布,餐饮补贴|绩效奖金|年终奖金|交通补贴|股票期权|周末双休|五险一金|高温补贴|节日福利|每年多次调薪
出纳(001272)(职位编号：001272),空中网,5-7千/月,北京-海淀区,2年经验,大专,招若干人,05-16发布,
[关联公司]测试工程师(001281)(职位编号：kongzhong001281),空中网,1-2万/月,北京-海淀区,2年经验,本科,招若干人,05-16发布,
[关联公司]UE4 场景美术(001282)(职位编号：kongzhong001282),空中网,1.5-2.5万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
[关联公司]UE4技术美术(001280)(职位编号：kongzhong001280),空中网,1.5-3万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
[关联公司]UE4特效师(001279)(职位编号：kongzhong001279),空中网,1.5-2.5万/月,北京-海淀区,2年经验,本科,招若干人,05-16发布,
[关联公司]角色建模(001278)(职位编号：kongzhong001278),空中网,1-2万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
[关联公司]IT算法工程师(001277)(职位编号：kongzhong001277),空中网,1.5-2万/月,北京-海淀区,2年经验,本科,招若干人,05-16发布,
视频视觉设计师,实界纪元（北京）科技有限公司,0.8-1万/月,北京-海淀区,1年经验,大专,招1人,05-14发布,
课件H5前端工程师,新东方教育科技集团有限公司,1-1.6万/月,北京-海淀区,2年经验,本科,招2人,05-15发布,五险一金|员工旅游|定期体检|节日福利|出国机会
6000底薪起 诚邀 交易员 操盘手,嘉诺恒盛（北京）教育科技有限公司,0.6-1.5万/月,北京-朝阳区,无工作经验,大专,招3人,05-14发布,绩效奖金|年终奖金|股票期权|专业培训|弹性工作|员工旅游|出国机会|定期体检
课件H5前端技术主管,新东方教育科技集团有限公司,1.5-2.5万/月,北京-海淀区,2年经验,本科,招1人,05-15发布,五险一金|员工旅游|专业培训|餐饮补贴|绩效奖金|年终奖金|定期体检
原画设计师,新东方教育科技集团有限公司,1-1.5万/月,北京-海淀区,无工作经验,本科,招1人,05-15发布,五险一金|员工旅游|定期体检|节日福利|出国机会
人力资源主管兼出纳,北京柯鑫网络科技有限公司,0.8-1万/月,北京-朝阳区,3-4年经验,本科,招1人,05-15发布,五险一金|补充医疗保险|餐饮补贴|定期体检|年终奖金|专业培训|团队和睦
硬装设计师助理,北京嘉沐室内设计有限公司,4.5-6千/月,北京-朝阳区,无工作经验,大专,招2人,05-15发布,五险一金|员工旅游|专业培训|出国机会|年终奖金|免费班车
OTT商务经理（教育资源引入）,北京视游互动科技有限公司,0.8-1.5万/月,北京-海淀区,3-4年经验,本科,招1人,05-15发布,员工旅游|年终奖金|定期体检|工作居住证|茶点零食|节日福利|周末双休|全勤奖|绩效奖金|健身房
双语幼教 工作地点就近安排,成都鑫源智合商务信息咨询有限公司,0.8-1万/月,北京-朝阳区,无工作经验,本科,招10人,05-15发布,做五休二|周末双休|包吃|包住宿|五险一金|带薪年假|专业培训|绩效奖金|全勤奖|节日福利
视频后期包装设计师-2020届校招,上海中清龙图网络科技有限公司,3-5千/月,北京,无工作经验,本科,招2人,05-15发布,
市场专员-2020届校招,上海中清龙图网络科技有限公司,3-5千/月,北京,无工作经验,本科,招4人,05-15发布,
人力资源专员-2020届校招,上海中清龙图网络科技有限公司,3-5千/月,北京,无工作经验,本科,招2人,05-15发布,
客服专员,北京趣酷科技有限公司,3-6千/月,北京,无工作经验,初中及以下,招1人,05-16发布,带薪年假|五险一金|餐饮补贴|节日福利
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,大专,招5人,05-17发布,员工旅游|交通补贴|年终奖金|绩效奖金
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售主管,汇隆基业科技（北京）有限责任公司,1.5-2万/月,北京-石景山区,2年经验,中专,招2人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
保底4K电话销售,汇隆基业科技（北京）有限责任公司,1-1.5万/月,北京-石景山区,无工作经验,中技,招若干人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
高薪销售顾问,汇隆基业科技（北京）有限责任公司,1-1.5万/月,北京-石景山区,无工作经验,大专,招若干人,05-17发布,弹性工作|五险一金|绩效奖金|全勤奖|节日福利|专业培训|通讯补贴|加班补贴
客户代表,北京万应云人工智能科技有限公司,6-8千/月,北京-朝阳区,无工作经验,本科,招6人,04-28发布,
数码销售经理,福建省万城数码股份有限公司,5-7千/月,北京-海淀区,1年经验,大专,招2人,04-28发布,五险一金|餐饮补贴
渠道主管-北京-04327,上海中清龙图网络科技有限公司,1.3-1.6万/月,北京,5-7年经验,本科,招2人,04-28发布,五险一金|补充医疗保险|员工旅游|餐饮补贴|专业培训|绩效奖金|弹性工作|定期体检|晋升空间大
项目顾问 高提成/无责底薪,汇隆基业科技（北京）有限责任公司,1-1.5万/月,北京-石景山区,无工作经验,中专,招若干人,05-17发布,弹性工作|五险一金|绩效奖金|全勤奖|节日福利|专业培训|通讯补贴|加班补贴
高薪销售代表,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
市场策划专员(职位编号：17618),奇虎360科技有限公司,1.5-2万/月,北京,3-4年经验,本科,招2人,03-31发布,
Spine动画师(职位编号：16877),奇虎360科技有限公司,1-1.5万/月,北京,3-4年经验,大专,招若干人,03-31发布,
角色原画师(职位编号：16878),奇虎360科技有限公司,,北京,3-4年经验,大专,招若干人,03-31发布,
UI设计师(职位编号：16879),奇虎360科技有限公司,1-1.5万/月,北京,3-4年经验,大专,招若干人,03-31发布,
信息采集员(J11153)(职位编号：信息采集员(J11153)),北京北大方正电子有限公司,4-6千/月,北京-海淀区,无工作经验,本科,招若干人,04-02发布,五险一金|免费班车|专业培训
Python研发工程师(001288)(职位编号：kongzhong001288),空中网,1.2-1.8万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
前端Vue架构师(001287)(职位编号：kongzhong001287),空中网,1-1.5万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
平面设计(001289)(职位编号：kongzhong001289),空中网,1-1.5万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
运营专员(001295)(职位编号：kongzhong001295),空中网,6-8千/月,北京-海淀区,1年经验,本科,招若干人,05-16发布,
财务总监(001290)(职位编号：kongzhong001290),空中网,2-2.5万/月,北京-海淀区,5-7年经验,本科,招若干人,05-16发布,
财务经理(001291)(职位编号：kongzhong001291),空中网,1-1.7万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
财务核算(001292)(职位编号：kongzhong001292),空中网,1-1.5万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
nodejs 工程师(001294)(职位编号：001294),空中网,1-1.5万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
录入文员 餐补 团建+绩效,四川新派餐饮管理有限公司,4.5-6千/月,北京-海淀区,无工作经验,大专,招3人,05-16发布,
商务专员/助理 (001296)(职位编号：kongzhong001296),空中网,0.7-1万/月,北京-海淀区,无工作经验,本科,招若干人,05-16发布,
Java研发工程师(001298)(职位编号：001298),空中网,1.2-1.8万/月,北京-海淀区,3-4年经验,本科,招若干人,05-16发布,
大客户销售总监,互众广告（上海）有限公司,2-3万/月,北京-朝阳区,5-7年经验,大专,招1人,05-14发布,五险一金|补充医疗保险|餐饮补贴|定期体检|绩效奖金
免费培训新手交易员,嘉诺恒盛（北京）教育科技有限公司,6-8千/月,北京-朝阳区,无工作经验,大专,招5人,05-14发布,
技术美术,北京超凡视幻网络科技有限公司,1.5-2.5万/月,北京-海淀区,2年经验,本科,招2人,05-14发布,周末双休|带薪年假|五险一金|节日福利|定期体检|弹性工作|绩效奖金|每年多次调薪
3D动作师,北京创优天下网络科技有限公司,1.5-2万/月,北京-海淀区,3-4年经验,大专,招若干人,05-14发布,五险一金|餐饮补贴|弹性工作|带薪年假|带薪病假
Java开发工程师,北京创优天下网络科技有限公司,1.5-2万/月,北京-海淀区,2年经验,本科,招2人,05-14发布,五险一金|补充医疗保险|餐饮补贴|绩效奖金
引擎开发工程师,北京趣酷科技有限公司,0.8-2万/月,北京,无工作经验,大专,招4人,05-16发布,
H5运营,北京趣酷科技有限公司,0.6-1万/月,北京,2年经验,大专,招1人,05-16发布,
媒介专员,北京趣酷科技有限公司,0.5-1万/月,北京,无工作经验,大专,招2人,05-16发布,补充医疗保险|定期体检|五险一金|餐饮补贴|绩效奖金|年终奖金|员工旅游
UE4开发工程师,北京超凡视幻网络科技有限公司,0.8-2万/月,北京-海淀区,1年经验,本科,招3人,05-14发布,做五休二|周末双休|带薪年假|五险一金|节日福利|定期体检|绩效奖金|弹性工作
"C,C++ 软件工程师(助理)",北京贝西科科技有限公司,4-6千/月,北京-海淀区,无工作经验,大专,招4人,05-14发布,年终奖金|绩效奖金|五险一金|餐饮补贴
新媒体编辑,北京趣酷科技有限公司,0.5-1万/月,北京,无工作经验,本科,招3人,05-16发布,补充医疗保险|定期体检|五险一金|餐饮补贴|绩效奖金|年终奖金|员工旅游
新媒体策划专员,北京趣酷科技有限公司,0.5-1万/月,北京,无工作经验,大专,招1人,05-16发布,补充医疗保险|定期体检|五险一金|餐饮补贴|绩效奖金|年终奖金|员工旅游
品牌文案策划-SSH-05,杭州边锋网络技术有限公司,1-1.5万/月,北京-西城区,3-4年经验,本科,招1人,05-16发布,交通补贴|餐饮补贴|年终奖金|弹性工作|周末双休|带薪年假|节日福利|住房补贴|六险一金|员工旅游
角色原画设计师（游游）(职位编号：gyyx000527),北京光宇在线科技有限责任公司,1.5-2万/月,北京,3-4年经验,大专,招1人,03-26发布,
Windows MFC开发,北京光宇在线科技有限责任公司,1-1.5万/月,北京,1年经验,大专,招1人,03-26发布,
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售主管,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
广电事业部销售工程师,汇隆基业科技（北京）有限责任公司,1.5-2万/月,北京-石景山区,2年经验,中专,招2人,05-17发布,
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
销售代表提供优质客户资源,汇隆基业科技（北京）有限责任公司,0.8-2万/月,北京-石景山区,无工作经验,高中,招5人,05-17发布,五险一金|员工旅游|交通补贴|年终奖金|绩效奖金|弹性工作|定期体检
出行产品经理/总监,北京昆仑万维科技股份有限公司,3-5万/月,北京,5-7年经验,本科,招1人,05-10发布,五险一金|绩效奖金|年终奖金|定期体检|弹性工作
外卖产品经理/总监,北京昆仑万维科技股份有限公司,3-5万/月,北京,5-7年经验,本科,招1人,05-10发布,五险一金|绩效奖金|年终奖金|定期体检|弹性工作
财务会计,北京柯鑫网络科技有限公司,5-8千/月,北京-朝阳区,2年经验,本科,招1人,05-10发布,五险一金|补充医疗保险|餐饮补贴|年终奖金|员工旅游|定期体检|团队和睦
广告优化师/广告运营/互联网广告推广,共和盛世国际传媒广告（北京）有限公司,0.5-1万/月,北京,1年经验,本科,招2人,05-10发布,五险一金|补充医疗保险|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|全勤奖|周末双休|季度团建
资深服务器开发工程师,北京恩穗企业咨询有限责任公司,25-40万/年,北京,3-4年经验,大专,招若干人,05-10发布,五险一金|补充医疗保险|餐饮补贴|专业培训|定期体检|年终奖金|交通补贴
客户端开发工程师（美国上市公司）,北京恩穗企业咨询有限责任公司,1.5-3万/月,北京,3-4年经验,大专,招若干人,05-10发布,五险一金|年终奖金|绩效奖金|出国机会|弹性工作|餐饮补贴|通讯补贴|交通补贴
客户端主程（Unity）,北京恩穗企业咨询有限责任公司,25-45万/年,北京,无工作经验,大专,招若干人,05-10发布,五险一金|餐饮补贴|通讯补贴|绩效奖金|年终奖金|交通补贴
主美（美国上市互联网公司）,北京恩穗企业咨询有限责任公司,25-45万/年,北京,无工作经验,大专,招若干人,05-10发布,五险一金|餐饮补贴|通讯补贴|年终奖金|绩效奖金|交通补贴
运营助理,云顶互娱（北京）信息技术有限责任公司,4.5-6千/月,北京-朝阳区,1年经验,大专,招1人,04-08发布,员工旅游|定期体检|弹性工作|餐饮补贴|年终奖金|绩效奖金|专业培训|节假日福利
数据分析师,北京恩穗企业咨询有限责任公司,25-35万/年,北京,无工作经验,本科,招若干人,05-10发布,五险一金|餐饮补贴|通讯补贴|年终奖金|绩效奖金|定期体检|交通补贴
3D动作/特效设计师,北京恩穗企业咨询有限责任公司,2-3.5万/月,北京,无工作经验,大专,招1人,05-10发布,五险一金|绩效奖金|年终奖金|通讯补贴|餐饮补贴|交通补贴
高级算法工程师,北京完美矩阵智能科技有限公司,2-4万/月,北京-昌平区,3-4年经验,本科,招1人,04-09发布,五险一金|弹性工作|年终奖金
编程云-前端开发工程师,好未来教育（原学而思教育),2-2.5万/月,北京-海淀区,5-7年经验,本科,招1人,04-11发布,五险一金|补充医疗保险|补充公积金|年终奖金|定期体检|绩效奖金|周末双休|带薪年假|节日福利
店员/剧本主持人/NPC,北京速博文化有限公司,0.5-1万/月,北京-朝阳区,无工作经验,高中,招10人,04-08发布,绩效奖金|年终奖金|每年多次调薪|五险双休|加班补贴|做五休二|可包住宿|全勤奖|晋升空间大|晚班补贴
运营客服,北京速博文化有限公司,0.5-1万/月,北京-朝阳区,无工作经验,高中,招2人,04-08发布,绩效奖金|年终奖金|每年多次调薪|五险双休|加班补贴|做五休二|可包住宿|全勤奖|晋升空间大|晚班补贴
（助理）店员/剧本主持人/NPC,北京速博文化有限公司,3-5千/月,北京-朝阳区,无工作经验,高中,招5人,04-08发布,绩效奖金|年终奖金|每年多次调薪|五险双休|加班补贴|做五休二|可包住宿|全勤奖|晋升空间大|晚班补贴
幼教,北京睿逸培优教育科技有限公司,0.8-1.2万/月,北京-朝阳区,2年经验,大专,招1人,04-11发布,五险一金|弹性工作|补充医疗保险|出国机会|员工旅游|定期体检
天猫运营分析与管理,浙江天阙贸易有限公司,5-8千/月,北京-丰台区,2年经验,大专,招1人,04-28发布,五险一金|交通补贴|餐饮补贴|年终奖金|弹性工作|全勤奖
电商运营助理,浙江天阙贸易有限公司,6-8千/月,北京-丰台区,1年经验,大专,招1人,04-28发布,做五休二|周末双休|弹性工作|带薪年假|五险一金|全勤奖|交通补贴|餐饮补贴
mionix天猫店铺运营,浙江天阙贸易有限公司,0.7-1万/月,北京-丰台区,1年经验,大专,招1人,04-28发布,五险一金|交通补贴|餐饮补贴|年终奖金|全勤奖|弹性工作
电商运营经理,浙江天阙贸易有限公司,0.8-1万/月,北京-丰台区,1年经验,大专,招1人,04-28发布,五险一金|弹性工作|节日福利|绩效奖金
社交媒体运营专员,浙江天阙贸易有限公司,0.8-1.2万/月,北京-丰台区,1年经验,大专,招1人,04-28发布,五险一金|弹性工作|节日福利|绩效奖金
Unity3D游戏开发工程师,北京创优天下网络科技有限公司,1.5-2千/月,北京-海淀区,3-4年经验,本科,招3人,05-14发布,五险一金|补充医疗保险|餐饮补贴|绩效奖金
游戏商务专员,成都太能蜗客人力资源管理有限公司,1.5-2千/月,北京,1年经验,大专,招1人,05-20发布,年终奖金|周末双休|节日福利|员工旅游|绩效奖金|餐饮补贴|出国机会|多次调薪
休闲游戏主策/制作人,上海中清龙图网络科技有限公司北京分公司,20-30万/月,北京,3-4年经验,本科,招1人,05-20发布,五险一金|补充医疗保险|员工旅游|定期体检|弹性工作
游戏场景设计师（工作地点：天通苑东三区）,北京金松林电脑动画制作有限责任公司,3-4.5千/月,北京-朝阳区,无工作经验,大专,招9人,05-20发布,专业培训
招生专员,维格兰数码科技（北京）有限公司,0.8-1.5万/月,北京-大兴区,1年经验,大专,招3人,04-03发布,员工旅游|年终奖金|弹性工作
团购/休娱/商务拓展bd经理,广州酷旅旅行社有限公司,0.5-1万/月,北京-海淀区,无工作经验,大专,招2人,04-04发布,弹性工作|周末双休|绩效奖金|带薪年假|五险一金
广告媒介,云顶互娱（北京）信息技术有限责任公司,5-8千/月,北京-朝阳区,1年经验,本科,招3人,04-04发布,
React Native高级前端开发,北京乐城堡科技有限公司,1.5-2万/月,北京-东城区,3-4年经验,本科,招2人,04-05发布,五险一金|员工旅游|绩效奖金|年终奖金|弹性工作|定期体检
手游UI设计师,北京乐城堡科技有限公司,1.5-2万/月,北京-东城区,无工作经验,大专,招2人,04-05发布,五险一金|员工旅游|绩效奖金|年终奖金|股票期权|弹性工作|定期体检|节日福利|下午茶
视频广告设计师,北京乐城堡科技有限公司,1-2万/月,北京-朝阳区,3-4年经验,大专,招2人,04-05发布,节日福利|团队活动|五险一金|弹性工作|年终奖金|定期体检|下午茶
BD/市场拓展专员,广州酷旅旅行社有限公司,0.8-1万/月,北京-海淀区,1年经验,大专,招若干人,04-04发布,五险一金|绩效奖金|周末双休|不打卡
数字影视制作中心技术总监(职位编号：数字影视制作中心（2017年8月4日）),新华网股份有限公司,1.5-2万/月,北京-西城区,5-7年经验,本科,招1人,05-17发布,五险一金|餐饮补贴|通讯补贴|定期体检|专业培训|绩效奖金|年终奖金
出纳(职位编号：01),北京识君科技有限公司,6-8千/月,北京-海淀区,1年经验,大专,招1人,05-17发布,
原画师,北京识君科技有限公司,6-8千/月,北京-海淀区,1年经验,中技,招2人,05-17发布,五险一金|周末双休|免费住宿
系统策划,北京识君科技有限公司,4-6千/月,北京-海淀区,1年经验,中专,招2人,05-17发布,五险一金|周末双休|免费住宿
