Java中级开发工程师,陕西卓居未来智能科技有限公司,1.5-1.8万/月,西安-碑林区,3-4年经验,本科,招2人,05-20发布,
Java高级开发工程师,西安英卓酒店管理有限公司,1.3-1.8万/月,西安-碑林区,3-4年经验,本科,招1人,05-20发布,五险一金|通讯补贴|员工旅游|交通补贴|绩效奖金|年终奖金|零食|老板nice
行业销售经理,陕西西部资信股份有限公司,0.7-1.4万/月,西安-高新技术产业开发区,5-7年经验,本科,招2人,05-20发布,五险一金|弹性工作|定期体检|员工旅游
高级java开发工程师(职位编号：00029),数尊信息科技（上海）有限公司,1.5-2万/月,西安-高新技术产业开发区,5-7年经验,本科,招3人,05-20发布,
诚聘客户专员   客户经理   高级客户经理,中国人寿保险股份有限公司西安分公司经济技术开发区营销服务部,0.5-1万/月,西安-未央区,无工作经验,大专,招5人,05-20发布,弹性工作|带薪年假|五险一金|绩效奖金|全勤奖|节日福利|专业培训|高温补贴
软件系统架构师,西安网是科技发展有限公司,1.5-2万/月,西安,5-7年经验,本科,招1人,05-20发布,五险一金|员工旅游|绩效奖金|年终奖金|定期体检|全勤奖|专业培训|年底双薪|父母孝心基金|家属关怀
400客服经理,西安晗月酒店管理集团有限公司,5-8千/月,西安-未央区,3-4年经验,大专,招1人,05-20发布,社会保险|免费工作餐|岗位晋升|补充医疗保险|节日福利|年终奖金
数据分析实习生（西安）(职位编号：18),亚信科技（中国）有限公司,,西安,无工作经验,本科,招若干人,05-20发布,
高级软件工程师,普元信息技术股份有限公司,0.9-1.5万/月,西安-高新技术产业开发区,无工作经验,本科,招1人,05-20发布,
Java 高级工程师,西安天亦寰宇科技有限公司,0.8-2万/月,西安-雁塔区,3-4年经验,大专,招3人,05-20发布,五险一金|绩效奖金|年终奖金|全勤奖|项目奖金|节日福利|带薪年假
储备管理干部 双休 五险,中国平安人寿保险股份有限公司陕西分公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招3人,05-20发布,五险一金|补充医疗保险|补充公积金|员工旅游|专业培训|绩效奖金|弹性工作|定期体检|周末双休|降温取暖费
大数据分析实习生+双休,西安钱浩网络科技有限公司,4.5-6千/月,西安-高新技术产业开发区,无工作经验,大专,招3人,04-28发布,五险一金|员工旅游|交通补贴|年终奖金|弹性工作|定期体检|绩效奖金
大数据开发工程师,长城计算机软件与系统有限公司,1-1.5万/月,西安-未央区,3-4年经验,本科,招2人,04-28发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|绩效奖金|年终奖金|弹性工作|定期体检
大数据运维工程师,西安华创人力资源管理咨询有限公司,1.5-2.7万/月,西安,8-9年经验,本科,招若干人,04-29发布,五险一金|专业培训|员工旅游|年终奖金|定期体检
大数据挖掘开发工程师-HXY(职位编号：NavInfo001899),北京四维图新科技股份有限公司,0.9-1.5万/月,西安-雁塔区,3-4年经验,本科,招1人,05-02发布,五险一金|补充医疗保险|免费班车|年终奖金|餐饮补贴|弹性工作|定期体检|通讯补贴|专业培训
服务端高级开发工程师（大数据方向）,中创三优（北京）科技有限公司,1-1.5万/月,西安-高新技术产业开发区,5-7年经验,本科,招1人,05-04发布,五险一金|餐饮补贴|绩效奖金|周末双休|餐补
高级大数据开发工程师（西安）0890(职位编号：TAIJI000890),太极计算机股份有限公司,1-1.5万/月,西安-雁塔区,无工作经验,本科,招2人,05-05发布,五险一金|补充医疗保险|绩效奖金|交通补贴|餐饮补贴|弹性工作|定期体检|14薪
大数据开发工程师,中电长城网际系统应用有限公司,0.7-1.4万/月,西安-未央区,2年经验,本科,招2人,05-05发布,五险一金|免费班车|交通补贴|餐饮补贴|定期体检|绩效奖金
大数据主任工程师（集团总部）(J11069),隆基绿能科技股份有限公司,2.2-2.8万/月,西安-经济技术开发区,8-9年经验,本科,招1人,05-05发布,五险一金|交通补贴|通讯补贴|年终奖金|带薪年假|节日福利|出差补贴|免费班车|餐饮补贴|500强
销售经理（计算机视觉/人工智能/视频大数据结构化）,苏州千视通视觉科技股份有限公司,4-6千/月,西安,2年经验,本科,招若干人,05-06发布,五险一金|员工旅游|年终奖金|绩效奖金|定期体检
大数据开发工程师,上海米赋网络科技有限公司,1-2万/月,西安-雁塔区,3-4年经验,本科,招1人,05-08发布,五险一金|员工旅游|专业培训|年终奖金
大数据/人工智能开发工程师,江苏润和软件股份有限公司,0.8-1万/月,西安,无工作经验,本科,招若干人,05-08发布,
Java研发工程师,北京明朝万达科技股份有限公司,1-2万/月,西安-高新技术产业开发区,5-7年经验,本科,招2人,05-19发布,五险一金|专业培训|绩效奖金|员工旅游|股票期权|定期体检
西安链家 销售代表/储备店长,西安链家宝业房地产经纪有限公司第九十七分公司,0.8-1万/月,西安-高新技术产业开发区,无工作经验,大专,招若干人,05-20发布,
AD商品专员,西安杰茜雅服饰贸易有限公司,3.5-5千/月,西安-新城区,1年经验,大专,招3人,05-20发布,弹性工作|餐饮补贴|专业培训|绩效奖金|年终奖金|交通补贴
链家/贝壳 招聘房产中介 经纪人 置业顾问,西安链家宝业房地产经纪有限公司第七十四分公司,3-6千/月,西安-高新技术产业开发区,无工作经验,大专,招5人,05-20发布,弹性工作|专业培训|出国旅游|大病基金
HR(特聘) 周末双休+薪资3500+,中国平安人寿保险股份有限公司陕西分公司,4.5-6千/月,西安-雁塔区,无工作经验,大专,招3人,05-20发布,周末双休|弹性工作|带薪年假|五险一金|专业培训|节日福利|全勤奖|绩效奖金|高温补贴
售前工程师,中译语通科技（陕西）有限公司,1.2-1.5万/月,西安-西咸新区,5-7年经验,本科,招若干人,05-20发布,五险一金|免费班车|交通补贴|餐饮补贴|绩效奖金|节日福利|年终奖金|专业培训|定期体检|弹性工作
资深项目经理（HIS实施）,上海京颐科技股份有限公司,0.8-1.5万/月,西安,3-4年经验,本科,招5人,05-20发布,五险一金|餐饮补贴|通讯补贴|定期体检|节日福利|员工旅游|出差补助|包住|项目奖金
贝壳新房销售 成年人的底气都是钱给的 想挣钱的来,陕西贝壳闹海房地产经纪有限公司,5-9千/月,西安-灞桥区,无工作经验,大专,招5人,05-20发布,弹性工作|带薪年假|专业培训|节日福利|绩效奖金|五险一金
邮件在线客服岗,西安人瑞人力资源服务有限公司,3.5-4千/月,西安-雁塔区,无工作经验,中专,招10人,05-20发布,五险一金|绩效奖金|带薪年假|做五休二|全勤奖|节日福利|加班补贴|餐饮补贴|交通补贴|专业培训
java高级软件工程师,江苏银丰信息技术有限公司,1.5-2万/月,西安-雁塔区,8-9年经验,本科,招4人,05-20发布,五险一金|弹性工作|餐饮补贴|员工旅游|年终奖金|股票期权|专业培训|绩效奖金
二手房中介 高提成 就近分配,陕西境商集团,3.5-8.5千/月,西安-雁塔区,无工作经验,高中,招12人,05-20发布,节日福利|国内外旅游|带薪培训|周末单休|绩效奖金|专业培训|入股分红|一对一带教
链家新房销售顾问 底薪三千（灞桥）,陕西链家高策房地产经纪有限公司西安纺织城店,0.8-1万/月,西安-灞桥区,1年经验,大专,招若干人,05-20发布,五险一金|员工旅游|绩效奖金|专业培训|定期体检
销售总监（区域：西安）,北京捷通华声科技股份有限公司,1.5-2.5万/月,西安,5-7年经验,本科,招1人,05-20发布,五险一金|绩效奖金|股票期权|专业培训|晋升空间大|定期团建
咨询中级工程师,福建新大陆软件工程有限公司,0.9-1.6万/月,西安,3-4年经验,本科,招2人,05-20发布,五险一金|交通补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检|免费班车
孵化器运营专员,北京第一创客企业管理有限公司,4-6千/月,西安,2年经验,本科,招1人,05-20发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|年终奖金|员工旅游|节假日福利
高级销售经理,北京寄云鼎城科技有限公司,1.5-3万/月,西安-高新技术产业开发区,5-7年经验,本科,招3人,05-20发布,五险一金|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
网站APP软件运营专员(双休),陕西昊康体育设施有限公司,3-5千/月,西安-经济技术开发区,2年经验,大专,招3人,05-20发布,员工旅游|交通补贴|通讯补贴|定期体检|年终奖金|五险|节日福利|全勤奖
Java中级开发工程师,广州石竹计算机软件有限公司,1-1.2万/月,西安-高新技术产业开发区,3-4年经验,本科,招2人,05-20发布,五险一金|补充医疗保险|通讯补贴|绩效奖金|定期体检
技术总监/经理,西安未来国际信息股份有限公司,1.5-2.5万/月,西安,10年以上经验,本科,招1人,05-20发布,五险一金|补充医疗保险|交通补贴|餐饮补贴|专业培训|定期体检
置业顾问,西安链家宝业房地产经纪有限公司,6-8千/月,西安,无工作经验,大专,招10人,05-20发布,
Java开发工程师,安徽兆尹信息科技股份有限公司,1-1.5万/月,西安-雁塔区,3-4年经验,本科,招11人,05-20发布,五险一金|绩效奖金|通讯补贴|餐饮补贴|定期体检
大数据开发工程师,万达信息股份有限公司,1.5-2万/月,西安-高新技术产业开发区,5-7年经验,大专,招若干人,05-10发布,五险一金|定期体检
（西安）大数据高级工程师,中国电子科技集团公司第十五研究所（华北计算技术研究所）,0.6-1.2万/月,西安-高新技术产业开发区,2年经验,硕士,招若干人,05-14发布,五险一金|员工旅游|绩效奖金|年终奖金|交通补贴|餐饮补贴|定期体检|高温补贴|通讯补贴|带薪年假
大数据开发工程师(职位编号：660587),杭州海康威视数字技术股份有限公司,1-1.5万/月,西安-高新技术产业开发区,3-4年经验,本科,招5人,05-15发布,
大数据开发岗,陕西长银消费金融有限公司,,西安,3-4年经验,本科,招若干人,05-14发布,做五休二|周末双休|带薪年假|五险一金|节日福利|交通补贴|餐饮补贴|通讯补贴|高温补贴|补充医疗保险
大数据工程师,西安天和防务技术股份有限公司,0.6-1万/月,西安,5-7年经验,本科,招4人,05-14发布,五险一金|免费班车|年终奖金|定期体检|节日福利|全勤奖|加班补贴|周末双休|带薪年假|员工餐厅
大数据开发工程师,西安九索数据技术股份有限公司,0.6-1.2万/月,西安-高新技术产业开发区,2年经验,本科,招4人,05-14发布,五险一金|员工旅游|绩效奖金|年终奖金|股票期权|定期体检
大数据架构师,神州数码系统集成服务有限公司西安分公司,1.2-2.4万/月,西安,无工作经验,本科,招1人,05-15发布,
高级大数据开发工程师,西安交大长天软件股份有限公司,2-2.5万/月,西安,3-4年经验,大专,招1人,05-16发布,五险一金|补充医疗保险|员工旅游|交通补贴|餐饮补贴|专业培训|绩效奖金|年终奖金
大数据组长,北京天源迪科信息技术有限公司,1.2-1.8万/月,西安-未央区,3-4年经验,本科,招1人,05-15发布,五险一金|专业培训|定期体检|过节福利|年底双薪|弹性工作|带薪年假|绩效奖金
（某500强知名企业）大数据运维工程师,西安瀚特人力资源有限公司,1-1.5万/月,西安-高新技术产业开发区,3-4年经验,本科,招若干人,05-16发布,
大数据运营部 经理,南京烽火星空通信发展有限公司,1-2万/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,05-16发布,五险一金|补充医疗保险|绩效奖金|年底双薪
大数据挖掘工程师(高薪+五险一金+双休),西安政通信息技术有限公司,1.5-2万/月,西安-高新技术产业开发区,3-4年经验,本科,招1人,05-16发布,周末双休|五险一金|交通补贴|餐饮补贴|加班补贴|定期体检
大数据研发工程师（西安）(J10075),绿盟科技,1-1.5万/月,西安-高新技术产业开发区,1年经验,本科,招若干人,05-16发布,五险一金|补充医疗保险|员工旅游|餐饮补贴|专业培训|绩效奖金|年终奖金|弹性工作|定期体检
大数据项目总监,陕西淘丁实业集团有限公司,0.8-1万/月,西安-长安区,5-7年经验,本科,招2人,05-16发布,五险一金|周末双休|带薪年假|节日福利|法定节假日
大数据测试工程师,西安华炎信息科技有限公司,1-1.5万/月,杭州-滨江区,5-7年经验,本科,招若干人,05-17发布,五险一金|员工旅游|餐饮补贴|年终奖金|定期体检
JAVA后台开发,陕西新通智能科技有限公司,0.8-1.3万/月,西安-高新技术产业开发区,5-7年经验,本科,招1人,05-19发布,五险一金|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|定期体检
大数据与云计算架构师（工作地点：郑州市）（西安）,中国联合网络通信有限公司河南省分公司,,西安,无工作经验,硕士,招若干人,05-17发布,
大数据平台运维工程师（Hadoop方向）,上海罗盘信息科技有限公司,1-1.5万/月,西安-雁塔区,2年经验,本科,招2人,05-17发布,五险一金|员工旅游|年终奖金|专业培训|绩效奖金
网络运维工程师,陕西力源仪器设备检测有限公司,4.5-6千/月,西安-长安区,2年经验,本科,招1人,05-19发布,绩效奖金|年终奖金|定期体检|员工旅游|五险一金
数据专员（洲际装饰）(职位编号：07),陕西明珠龙安居置业有限公司,4-7千/月,西安-西咸新区,2年经验,招若干人,05-19发布,计算机信息管理,五险一金|弹性工作|节日福利|周末双休|餐饮补贴|免费班车|交通补贴|绩效奖金|通讯补贴
财务部部长,西安电视剧版权交易中心有限公司,10-15万/年,西安-曲江文化新区,8-9年经验,本科,招1人,05-20发布,
链家销售代表+房产经纪人+就近安排,陕西贝壳闹海房地产经纪有限公司,0.8-1万/月,西安,无工作经验,大专,招10人,05-19发布,
Java中级开发工程师,五道口信息技术（深圳）有限公司,0.8-1.5万/月,西安-高新技术产业开发区,3-4年经验,大专,招15人,05-20发布,五险一金|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|年终奖金|弹性工作
Java开发工程师,大连滋德商务咨询有限公司,1.5-5万/月,大连,1年经验,大专,招10人,05-20发布,
新媒体运营专员,西安天正房地产价格评估咨询有限公司,4-6千/月,西安,1年经验,本科,招若干人,05-20发布,五险一金|交通补贴|餐饮补贴|通讯补贴|绩效奖金|年终奖金|定期体检|员工旅游
销售,西安链家总部,6-8千/月,西安-未央区,无工作经验,大专,招5人,05-19发布,弹性工作|五险一金|专业培训
系统架构师,陕西惠宾电子科技有限公司,20-30万/年,西安-碑林区,无工作经验,本科,招若干人,05-20发布,五险一金|绩效奖金|股票期权
Java工程师,陕西国博政通信息科技有限公司,0.3-1万/月,西安-高新技术产业开发区,3-4年经验,大专,招3人,05-20发布,五险一金|餐饮补贴|周末双休|生日节日福利|绩效奖金|年终奖金|专业培训
院校解决方案销售(base杭州5),浙江华为通信技术有限公司,1-2万/月,杭州,3-4年经验,本科,招1人,05-20发布,五险一金|补充医疗保险|年终奖金|绩效奖金|专业培训|通讯补贴|定期体检
西安高底薪销售代表（中国化工网）,浙江网盛生意宝股份有限公司,3-8千/月,西安,无工作经验,大专,招8人,05-20发布,周末双休|五险一金|绩效奖金|高温补贴|节日福利
云服务器销售,西安优盛信息技术有限公司,12-18万/年,西安,2年经验,大专,招1人,05-20发布,绩效奖金|节日福利|交通补贴|加班补贴|通讯补贴|专业培训|带薪年假|五险一金|全勤奖
Python开发工程师----外派绿盟网络安全业务,西安鼎拓信息科技有限公司,4-7千/月,西安-雁塔区,2年经验,本科,招1人,05-20发布,周末双休|五险一金|全勤奖|节日福利|补充医疗保险|年终奖金|弹性工作|定期体检|员工旅游
德佑+置业顾问+无责底薪3000,陕西贝壳闹海房地产经纪有限公司,0.8-1万/月,西安-雁塔区,1年经验,高中,招10人,05-20发布,绩效奖金|节日福利|专业培训|弹性工作|带薪年假
JAVA高级开发工程师,西安酷聊智能科技有限公司,0.9-1.8万/月,西安-高新技术产业开发区,5-7年经验,大专,招2人,05-20发布,
气象工程师,紫光陕数大数据有限公司,1.5-3万/月,西安-西咸新区,1年经验,硕士,招2人,05-17发布,五险一金|弹性工作|定期体检|交通补贴|通讯补贴
营销策划主管,伯图大数据管理有限公司西安分公司,0.6-1万/月,西安-高新技术产业开发区,3-4年经验,大专,招1人,05-20发布,
车辆信息化助理工程师,陕西摩天黑石教育科技有限公司,4.5-6千/月,西安-碑林区,无工作经验,大专,招3人,05-20发布,
解决方案工程师,西安速度时空大数据科技有限公司,0.8-1.2万/月,西安-雁塔区,5-7年经验,本科,招2人,05-20发布,五险一金|补充医疗保险|专业培训|年终奖金
双休：数据审核4000-6000,网迅科技,4-6千/月,西安-高新技术产业开发区,无工作经验,大专,招20人,05-20发布,带薪年假|节日福利|五险一金|绩效奖金|全勤奖|专业培训|调班补贴|晋升前景大
房地产策划经理,西安全力行房地产咨询有限公司,0.8-1万/月,西安-高新技术产业开发区,2年经验,本科,招2人,05-20发布,五险一金|出国机会|员工旅游|绩效奖金|年终奖金
数据分析管培生 (MJ000356),SHEIN,8-9千/月,广州-番禺区,无工作经验,本科,招3人,05-20发布,
研发副总监,广州亿程交通信息集团有限公司,1.5-1.8万/月,西安-高新技术产业开发区,5-7年经验,本科,招1人,05-20发布,五险一金|免费班车|年终奖金|员工旅游|绩效奖金|定期体检
系统维护专员,西安美城房地产顾问股份有限公司,4.5-6千/月,西安-未央区,1年经验,大专,招1人,05-20发布,五险一金|员工旅游|专业培训|带薪年假|定期体检|出国机会|年终奖金|交通补贴|绩效奖金
Java高级开发工程师,北京中软国际信息技术有限公司,1-1.5万/月,西安-高新技术产业开发区,3-4年经验,本科,招若干人,05-20发布,做五休二|周末双休|带薪年假|五险一金|免费班车|绩效奖金|专业培训
高级运维工程师,北京源晨动力技术服务有限公司,1-1.5万/月,西安-未央区,3-4年经验,大专,招若干人,05-20发布,五险一金|员工旅游|绩效奖金|专业培训|定期体检|年终奖金|通讯补贴
数据分析（高级）,西安恪诚电子科技有限公司,1-1.5万/月,西安-雁塔区,5-7年经验,本科,招2人,05-20发布,五险一金|补充医疗保险|员工旅游|餐饮补贴|年终奖金|定期体检
项目咨询工程师,陕西山利科技发展有限责任公司,0.8-1万/月,西安,3-4年经验,本科,招1人,05-20发布,五险一金|交通补贴|餐饮补贴|通讯补贴
软件实施工程师,深圳宏崎达技术有限公司,6-9千/月,西安-高新技术产业开发区,2年经验,大专,招3人,05-20发布,五险一金|员工旅游|专业培训|绩效奖金|年终奖金|定期体检|补充公积金|交通补贴|餐饮补贴|通讯补贴
大区技术总监（可接受外派）,陕西浦思金融网络科技有限公司,0.8-1.1万/月,西安-雁塔区,3-4年经验,大专,招10人,05-20发布,五险一金|补充医疗保险|交通补贴|专业培训|绩效奖金|年终奖金|定期体检
Java架构师,上海科箭软件科技有限公司,1.5-2.5万/月,西安-雁塔区,无工作经验,本科,招若干人,05-20发布,五险一金|补充医疗保险|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|定期体检
IT经理或IT项目经理,西安伯恩人力资源咨询有限公司,2.5-3万/月,西安,8-9年经验,本科,招2人,05-20发布,五险一金|周末双休
教育研究员（教育创新研究院）,西安欧亚学院,7-12万/年,西安-雁塔区,无工作经验,硕士,招若干人,05-20发布,
医保拓展经理-健康金融14,微医集团,1-2万/月,北京-朝阳区,3-4年经验,本科,招1人,05-20发布,周末双休|弹性工作|带薪年假|五险一金|节日福利
产品经理,西安多普多信息科技有限公司,10-18万/年,西安-碑林区,3-4年经验,本科,招1人,05-20发布,五险一金|定期体检|绩效奖金|每年多次调薪|餐补|话补|交通补助|年终奖
大数据实施工程师,北京中能博泰科技有限公司,0.6-1万/月,西安-雁塔区,3-4年经验,本科,招2人,05-20发布,
大数据业务方向-大数据架构师,北京思特奇信息技术股份有限公司,2-2.5万/月,西安,3-4年经验,本科,招若干人,05-20发布,
云方向业务部门_大数据平台研究高级工程师,北京思特奇信息技术股份有限公司陕西分公司,1-1.5万/月,西安,无工作经验,本科,招1人,05-20发布,五险一金|补充医疗保险|员工旅游|交通补贴|餐饮补贴|通讯补贴|专业培训|绩效奖金|定期体检|弹性工作
java/.net/web/大数据软件工程师,陕西省商务技术学校,8-10万/年,西安-雁塔区,2年经验,大专,招5人,05-20发布,五险一金|专业培训|免费班车|弹性工作|通讯补贴|餐饮补贴|交通补贴|绩效奖金
大数据开发工程师(研究院)(职位编号：uniview001245),浙江宇视科技有限公司,0.7-1.2万/月,陕西省,1年经验,本科,招若干人,05-20发布,五险一金|餐饮补贴|定期体检|绩效奖金|年终奖金|弹性工作|员工旅游|专业培训|通讯补贴
大数据开发工程师,上海德拓信息技术股份有限公司,1-1.6万/月,西安,无工作经验,本科,招若干人,05-20发布,五险一金|员工旅游|通讯补贴|定期体检|提供午餐|下午茶
客户大数据体系管理部部长,百跃羊乳集团（谱恩）营销中心,15-20万/年,西安-未央区,5-7年经验,本科,招1人,05-20发布,五险一金|周末双休|生日补贴|高温补贴|采暖补贴
大数据架构师,西安比邻卓越人力资源服务有限公司,2-3万/月,西安-未央区,3-4年经验,本科,招1人,05-20发布,五险一金|绩效奖金
大数据大学讲师,陕西厚溥教育科技有限公司,0.8-1万/月,咸阳,1年经验,大专,招2人,05-20发布,五险一金|员工旅游|通讯补贴|专业培训|绩效奖金|年终奖金|周末双休
大数据开发工程师,郑州商霸信息技术有限公司,1.5-2.5万/月,西安,3-4年经验,本科,招若干人,05-20发布,五险一金|交通补贴|餐饮补贴|弹性工作|绩效奖金|年终奖金|交通便利|晋升空间大
KA负责人,重庆胜健通信设备有限责任公司,2.5-2.9万/月,西安-雁塔区,5-7年经验,本科,招1人,05-20发布,五险|员工旅游|专业培训|通讯补贴|交通补贴|节日福利
